U_TIME,HUMAN_TIME,MESSAGE,STAGE,P/NP
1689870412215488000,17:26:52.216124,H,THE_DANCE,NP
1689870422217736000,17:27:02.218358,H,THE_DANCE,NP
1689870432219915000,17:27:12.220470,H,THE_DANCE,NP
1689870442222096000,17:27:22.222595,H,THE_DANCE,NP
1689870451386311000,17:27:31.386800,START,THE_DANCE,NP
1689870452223175000,17:27:32.223741,H,THE_DANCE,NP
1689870453023586000,17:27:33.023893,CHANGE_COSTUME,THE_DANCE,NP
1689870462225157000,17:27:42.225497,H,THE_DANCE,NP
1689870472227031000,17:27:52.227473,H,THE_DANCE,NP
1689870482228869000,17:28:02.229433,H,THE_DANCE,NP
1689870492230695000,17:28:12.231048,H,THE_DANCE,NP
1689870502232501000,17:28:22.233110,H,THE_DANCE,NP
1689870512234642000,17:28:32.235246,H,THE_DANCE,NP
1689870522236792000,17:28:42.237384,H,THE_DANCE,NP
1689870532238218000,17:28:52.238823,H,THE_DANCE,NP
1689870542240471000,17:29:02.241060,H,THE_DANCE,NP
1689870552242582000,17:29:12.242993,H,THE_DANCE,NP
1689870562244538000,17:29:22.245149,H,THE_DANCE,NP
1689870572246814000,17:29:32.247425,H,THE_DANCE,NP
1689870582249064000,17:29:42.249593,H,THE_DANCE,NP
1689870592251239000,17:29:52.251832,H,THE_DANCE,NP
1689870602253391000,17:30:02.253961,H,THE_DANCE,NP
1689870612255683000,17:30:12.256303,H,THE_DANCE,NP
1689870622257751000,17:30:22.258366,H,THE_DANCE,NP
1689870632259764000,17:30:32.260378,H,THE_DANCE,NP
1689870642261954000,17:30:42.262522,H,THE_DANCE,NP
1689870652264037000,17:30:52.264571,H,THE_DANCE,NP
1689870662265271000,17:31:02.265833,H,THE_DANCE,NP
1689870672266886000,17:31:12.267410,H,RITUAL_DANCE,NP
1689870682268323000,17:31:22.268926,H,RITUAL_DANCE,NP
1689870692270544000,17:31:32.271192,H,RITUAL_DANCE,NP
1689870695281723000,17:31:35.282347,CHANGE_COSTUME,RITUAL_DANCE,NP
1689870702272944000,17:31:42.274129,H,RITUAL_DANCE,NP
1689870712275977000,17:31:52.276484,H,RITUAL_DANCE,NP
1689870722277425000,17:32:02.277843,H,RITUAL_DANCE,NP
1689870732279211000,17:32:12.279830,H,RITUAL_DANCE,NP
1689870742281443000,17:32:22.282073,H,RITUAL_DANCE,NP
1689870752283717000,17:32:32.284361,H,RITUAL_DANCE,NP
1689870762285918000,17:32:42.286961,H,RITUAL_DANCE,NP
1689870772288546000,17:32:52.289194,H,RITUAL_DANCE,NP
1689870782290302000,17:33:02.290964,H,RITUAL_DANCE,NP
1689870792305639000,17:33:12.305939,H,RITUAL_DANCE,NP
1689870802307347000,17:33:22.307905,H,RITUAL_DANCE,NP
1689870812309513000,17:33:32.310154,H,RITUAL_DANCE,NP
1689870822311782000,17:33:42.312439,H,RITUAL_DANCE,NP
1689870832313028000,17:33:52.313505,H,RITUAL_DANCE,NP
1689870842314944000,17:34:02.315569,H,RITUAL_DANCE,NP
1689870852316684000,17:34:12.317259,H,RITUAL_DANCE,NP
1689870862318814000,17:34:22.319890,H,RITUAL_DANCE,NP
1689870872321339000,17:34:32.322377,H,RITUAL_DANCE,NP
1689870882322913000,17:34:42.323364,H,RITUAL_DANCE,NP
1689870892325213000,17:34:52.325844,H,RITUAL_DANCE,NP
1689870902327390000,17:35:02.328039,H,DOING_NOTHING,P
1689870912329479000,17:35:12.329973,H,DOING_NOTHING,P
1689870919542809000,17:35:19.543792,PUT_ON_COSTUME,DOING_NOTHING,P
1689870920721875000,17:35:20.722302,PUT_ON_COSTUME,DOING_NOTHING,P
1689870922330674000,17:35:22.331227,H,DOING_NOTHING,P
1689870932332826000,17:35:32.333407,H,DOING_NOTHING,P
1689870942334966000,17:35:42.336085,H,DOING_NOTHING,P
1689870952337554000,17:35:52.338064,H,DOING_NOTHING,P
1689870962339632000,17:36:02.340236,H,DOING_NOTHING,P
1689870972341862000,17:36:12.342506,H,DOING_NOTHING,P
1689870982344084000,17:36:22.344704,H,DOING_NOTHING,P
1689870992346176000,17:36:32.346581,H,DOING_NOTHING,P
1689871002348116000,17:36:42.348676,H,DOING_NOTHING,P
1689871012351258000,17:36:52.355509,H,DOING_NOTHING,P
1689871022357747000,17:37:02.358529,H,DOING_NOTHING,P
1689871032359879000,17:37:12.360480,H,EATING_DRINKING,P
1689871042361944000,17:37:22.362582,H,EATING_DRINKING,P
1689871046108123000,17:37:26.108683,CHANGE_COSTUME,EATING_DRINKING,P
1689871052364547000,17:37:32.365065,H,EATING_DRINKING,P
1689871062366749000,17:37:42.367344,H,EATING_DRINKING,P
1689871072368762000,17:37:52.369238,H,EATING_DRINKING,P
1689871082370622000,17:38:02.370851,H,EATING_DRINKING,P
1689871092371872000,17:38:12.372302,H,EATING_DRINKING,P
1689871102374520000,17:38:22.375143,H,EATING_DRINKING,P
1689871112375777000,17:38:32.376371,H,EATING_DRINKING,P
1689871122378593000,17:38:42.378979,H,EATING_DRINKING,P
1689871132379622000,17:38:52.380147,H,EATING_DRINKING,P
1689871142381678000,17:39:02.382307,H,EATING_DRINKING,P
1689871148030362000,17:39:08.030809,CRUSH STRAWBERRY PACK,EATING_DRINKING,P
1689871148883812000,17:39:08.884077,LAUGHING,EATING_DRINKING,P
1689871152383863000,17:39:12.384478,H,EATING_DRINKING,P
1689871156238058000,17:39:16.238614,LAUGHING,EATING_DRINKING,P
1689871162387342000,17:39:22.387879,H,EATING_DRINKING,P
1689871168784201000,17:39:28.784593,STRAWBERRIE DANCE,EATING_DRINKING,P
1689871172389308000,17:39:32.389837,H,EATING_DRINKING,P
1689871182391782000,17:39:42.392120,H,EATING_DRINKING,P
1689871192393755000,17:39:52.394347,H,EATING_DRINKING,P
1689871202395943000,17:40:02.396773,H,EATING_DRINKING,P
1689871212398204000,17:40:12.398761,H,EATING_DRINKING,P
1689871213494252000,17:40:13.494632,PERFORMER YELL,EATING_DRINKING,P
1689871222399235000,17:40:22.399838,H,EATING_DRINKING,P
1689871232401412000,17:40:32.402326,H,EATING_DRINKING,P
1689871242403880000,17:40:42.404793,H,EATING_DRINKING,P
1689871252405682000,17:40:52.406256,H,EATING_DRINKING,P
1689871262407652000,17:41:02.408255,H,HOOVERING,P
1689871272409541000,17:41:12.410079,H,HOOVERING,P
1689871282412130000,17:41:22.412727,H,HOOVERING,P
1689871292413458000,17:41:32.413980,H,HOOVERING,P
1689871302415406000,17:41:42.415988,H,HOOVERING,P
1689871312417606000,17:41:52.418638,H,HOOVERING,P
1689871322420427000,17:42:02.421009,H,HOOVERING,P
1689871332422571000,17:42:12.423125,H,HOOVERING,P
1689871342424641000,17:42:22.425180,H,HOOVERING,P
1689871345338428000,17:42:25.338868,LAUGHING,HOOVERING,P
1689871352425861000,17:42:32.426571,H,HOOVERING,P
1689871362427996000,17:42:42.428593,H,HOOVERING,P
1689871372430190000,17:42:52.431223,H,HOOVERING,P
1689871382432727000,17:43:02.433323,H,HOOVERING,P
1689871392434892000,17:43:12.435498,H,HOOVERING,P
1689871402436135000,17:43:22.436494,H,HOOVERING,P
1689871412437809000,17:43:32.438359,H,HOOVERING,P
1689871422438870000,17:43:42.439659,H,HOOVERING,P
1689871432440270000,17:43:52.440878,H,UKULELE,NP
1689871439443675000,17:43:59.444231,CHANGE_COSTUME,UKULELE,NP
1689871442443390000,17:44:02.443913,H,UKULELE,NP
1689871452445513000,17:44:12.446114,H,UKULELE,NP
1689871462447713000,17:44:22.448269,H,UKULELE,NP
1689871465715093000,17:44:25.715812,PERFORMER_TALK,UKULELE,NP
1689871472449382000,17:44:32.449991,H,UKULELE,NP
1689871482450489000,17:44:42.451224,H,UKULELE,NP
1689871489119096000,17:44:49.119542,LAUGHING,UKULELE,NP
1689871492452694000,17:44:52.453285,H,UKULELE,NP
1689871502454873000,17:45:02.455445,H,UKULELE,NP
1689871512457069000,17:45:12.457681,H,UKULELE,NP
1689871522458122000,17:45:22.458687,H,UKULELE,NP
1689871532460115000,17:45:32.460718,H,UKULELE,NP
1689871542461935000,17:45:42.462552,H,UKULELE,NP
1689871552464117000,17:45:52.464657,H,UKULELE,NP
1689871562466029000,17:46:02.466380,H,UKULELE,NP
1689871572467812000,17:46:12.468383,H,UKULELE,NP
1689871582469921000,17:46:22.470535,H,UKULELE,NP
1689871592472061000,17:46:32.472669,H,UKULELE,NP
1689871602474592000,17:46:42.474851,H,UKULELE,NP
1689871612476237000,17:46:52.476578,H,UKULELE,NP
1689871622477883000,17:47:02.478077,H,UKULELE,NP
1689871632479012000,17:47:12.479729,H,UKULELE,NP
1689871642481585000,17:47:22.482230,H,GRIEF_EXERCISE,P
1689871652483702000,17:47:32.484296,H,GRIEF_EXERCISE,P
1689871658045448000,17:47:38.046035,PUT_ON_COSTUME,GRIEF_EXERCISE,P
1689871662485886000,17:47:42.486418,H,GRIEF_EXERCISE,P
1689871672487119000,17:47:52.487720,H,GRIEF_EXERCISE,P
1689871682489362000,17:48:02.489964,H,GRIEF_EXERCISE,P
1689871692491293000,17:48:12.491893,H,GRIEF_EXERCISE,P
1689871702493515000,17:48:22.494123,H,GRIEF_EXERCISE,P
1689871712504995000,17:48:32.505454,H,GRIEF_EXERCISE,P
1689871722506686000,17:48:42.507192,H,GRIEF_EXERCISE,P
1689871723808559000,17:48:43.809105,REMOUVE CROWN,GRIEF_EXERCISE,P
1689871732508617000,17:48:52.509233,H,GRIEF_EXERCISE,P
1689871742510810000,17:49:02.511364,H,GRIEF_EXERCISE,P
1689871752511932000,17:49:12.512438,H,GRIEF_EXERCISE,P
1689871762513870000,17:49:22.514441,H,GRIEF_EXERCISE,P
1689871772516029000,17:49:32.516591,H,GRIEF_EXERCISE,P
1689871782518149000,17:49:42.518760,H,GRIEF_EXERCISE,P
1689871792520390000,17:49:52.521021,H,GRIEF_EXERCISE,P
1689871802522669000,17:50:02.523361,H,GRIEF_EXERCISE,P
1689871812524303000,17:50:12.524856,H,GRIEF_EXERCISE,P
1689871822526475000,17:50:22.527079,H,GRIEF_EXERCISE,P
1689871832528616000,17:50:32.528990,H,GRIEF_EXERCISE,P
1689871842530488000,17:50:42.531082,H,GRIEF_EXERCISE,P
1689871852532611000,17:50:52.533227,H,GRIEF_EXERCISE,P
1689871862534833000,17:51:02.535754,H,GRIEF_EXERCISE,P
1689871872537235000,17:51:12.537689,H,GRIEF_EXERCISE,P
1689871882539188000,17:51:22.539746,H,GRIEF_EXERCISE,P
1689871892541309000,17:51:32.541904,H,GRIEF_EXERCISE,P
1689871902543523000,17:51:42.544125,H,GRIEF_EXERCISE,P
1689871912545883000,17:51:52.546478,H,GRIEF_EXERCISE,P
1689871922548063000,17:52:02.548627,H,GRIEF_EXERCISE,P
1689871927285736000,17:52:07.286043,LOST E,GRIEF_EXERCISE,P
1689871932550437000,17:52:12.551871,H,SPOTIFY,NP
1689871942553958000,17:52:22.554563,H,SPOTIFY,NP
1689871952555534000,17:52:32.556079,H,SPOTIFY,NP
1689871958628362000,17:52:38.628923,"ConnectionRefusedError: [Errno 61] Connect call failed ('192.168.0.13', 12321)",SPOTIFY,NP
1689871962556464000,17:52:42.556833,H,SPOTIFY,NP
1689871972558377000,17:52:52.558972,H,SPOTIFY,NP
1689871982559294000,17:53:02.559908,H,SPOTIFY,NP
1689871982946560000,17:53:02.946880,CHANGE_COSTUME,SPOTIFY,NP
1689871992561328000,17:53:12.561514,H,SPOTIFY,NP
1689872002562912000,17:53:22.563544,H,SPOTIFY,NP
1689872012564507000,17:53:32.564981,H,SPOTIFY,NP
1689872022566496000,17:53:42.567095,H,SPOTIFY,NP
1689872032568417000,17:53:52.570221,H,SPOTIFY,NP
1689872040404456000,17:54:00.404645,HUGE SMILLE,SPOTIFY,NP
1689872042571417000,17:54:02.572121,H,SPOTIFY,NP
1689872052573615000,17:54:12.574045,H,SPOTIFY,NP
1689872062575550000,17:54:22.576325,H,SPOTIFY,NP
1689872072586814000,17:54:32.587319,H,SPOTIFY,NP
1689872082588746000,17:54:42.589341,H,SPOTIFY,NP
1689872089195066000,17:54:49.195633,LAUGHING,SPOTIFY,NP
1689872092590892000,17:54:52.591478,H,SPOTIFY,NP
1689872102592971000,17:55:02.593600,H,SPOTIFY,NP
1689872112594548000,17:55:12.595276,H,SPOTIFY,NP
1689872112993232000,17:55:12.994106,HUGE PERFO,SPOTIFY,NP
1689872122596841000,17:55:22.597859,H,SPOTIFY,NP
1689872123377863000,17:55:23.378125,I  Not found,SPOTIFY,NP
1689872132599382000,17:55:32.600012,H,SPOTIFY,NP
1689872138213200000,17:55:38.213732,PERFORMER_TALK,SPOTIFY,NP
1689872142601428000,17:55:42.602053,H,SPOTIFY,NP
1689872152603260000,17:55:52.603723,H,SPOTIFY,NP
1689872162605651000,17:56:02.606372,H,SPOTIFY,NP
1689872172607779000,17:56:12.608345,H,PLANT_CARE,NP
1689872182609669000,17:56:22.610150,H,PLANT_CARE,NP
1689872192611550000,17:56:32.612241,H,PLANT_CARE,NP
1689872202614013000,17:56:42.614648,H,PLANT_CARE,NP
1689872211669134000,17:56:51.669659,CHANGE_COSTUME,PLANT_CARE,NP
1689872212615915000,17:56:52.616630,H,PLANT_CARE,NP
1689872222618118000,17:57:02.618868,H,PLANT_CARE,NP
1689872232620310000,17:57:12.620909,H,PLANT_CARE,NP
1689872242622560000,17:57:22.623180,H,PLANT_CARE,NP
1689872252636716000,17:57:32.637124,H,PLANT_CARE,NP
1689872262638428000,17:57:42.638992,H,PLANT_CARE,NP
1689872272640442000,17:57:52.641071,H,PLANT_CARE,NP
1689872282643339000,17:58:02.643945,H,PLANT_CARE,NP
1689872292645469000,17:58:12.646183,H,PLANT_CARE,NP
1689872302647784000,17:58:22.648413,H,PLANT_CARE,NP
1689872311572657000,17:58:31.573283,PERFORMER_TALK,PLANT_CARE,NP
1689872312649938000,17:58:32.650477,H,PLANT_CARE,NP
1689872322651211000,17:58:42.652029,H,PLANT_CARE,NP
1689872332654395000,17:58:52.654704,H,PLANT_CARE,NP
1689872342656258000,17:59:02.656843,H,PLANT_CARE,NP
1689872352658333000,17:59:12.658964,H,PLANT_CARE,NP
1689872362660614000,17:59:22.661203,H,PLANT_CARE,NP
1689872372662916000,17:59:32.663436,H,PLANT_CARE,NP
1689872382665125000,17:59:42.665732,H,PLANT_CARE,NP
1689872392666529000,17:59:52.667049,H,PLANT_CARE,NP
1689872399061843000,17:59:59.062462,CHANGE_COSTUME,THE_DANCE,P
1689872402667673000,18:00:02.668150,H,THE_DANCE,P
1689872412669667000,18:00:12.670243,H,THE_DANCE,P
1689872422671905000,18:00:22.672541,H,THE_DANCE,P
1689872432673352000,18:00:32.674162,H,THE_DANCE,P
1689872442675840000,18:00:42.676441,H,THE_DANCE,P
1689872452678076000,18:00:52.678702,H,THE_DANCE,P
1689872462680013000,18:01:02.680819,H,THE_DANCE,P
1689872472682292000,18:01:12.682817,H,THE_DANCE,P
1689872482685836000,18:01:22.686380,H,THE_DANCE,P
1689872492698812000,18:01:32.699343,H,THE_DANCE,P
1689872502700844000,18:01:42.701453,H,THE_DANCE,P
1689872512702922000,18:01:52.703078,H,THE_DANCE,P
1689872522704541000,18:02:02.705210,H,THE_DANCE,P
1689872532706792000,18:02:12.707380,H,THE_DANCE,P
1689872542708957000,18:02:22.709550,H,THE_DANCE,P
1689872552711243000,18:02:32.711812,H,THE_DANCE,P
1689872562713350000,18:02:42.713850,H,THE_DANCE,P
1689872572715884000,18:02:52.716509,H,THE_DANCE,P
1689872582718081000,18:03:02.718535,H,THE_DANCE,P
1689872592719846000,18:03:12.720156,H,THE_DANCE,P
1689872602726761000,18:03:22.727565,H,THE_DANCE,P
1689872612728939000,18:03:32.729353,H,THE_DANCE,P
1689872622731044000,18:03:42.731642,H,THE_DANCE,P
1689872632733288000,18:03:52.733970,H,THE_DANCE,P
1689872642735629000,18:04:02.736232,H,THE_DANCE,P
1689872652738449000,18:04:12.738736,H,THE_DANCE,P
1689872662740750000,18:04:22.743123,H,THE_DANCE,P
1689872672752792000,18:04:32.753383,H,THE_DANCE,P
1689872678893615000,18:04:38.893900,LOST H,THE_DANCE,P
1689872682754467000,18:04:42.755088,H,POEM,NP
1689872692756617000,18:04:52.757160,H,POEM,NP
1689872702758036000,18:05:02.758624,H,POEM,NP
1689872712759545000,18:05:12.759903,H,POEM,NP
1689872718905981000,18:05:18.907001,CHANGE_COSTUME,POEM,NP
1689872722761394000,18:05:22.762024,H,POEM,NP
1689872732762869000,18:05:32.763175,H,POEM,NP
1689872742764920000,18:05:42.765894,H,POEM,NP
1689872752769399000,18:05:52.770575,H,POEM,NP
1689872762773585000,18:06:02.774259,H,POEM,NP
1689872772776016000,18:06:12.777018,H,POEM,NP
1689872782778849000,18:06:22.779481,H,POEM,NP
1689872792782032000,18:06:32.782577,H,POEM,NP
1689872794562963000,18:06:34.563549,H Back,POEM,NP
1689872802784464000,18:06:42.785786,H,POEM,NP
1689872812787689000,18:06:52.788676,H,POEM,NP
1689872822790196000,18:07:02.790692,H,POEM,NP
1689872832791556000,18:07:12.792321,H,POEM,NP
1689872842794590000,18:07:22.796139,H,POEM,NP
1689872852798883000,18:07:32.799679,H,POEM,NP
1689872862801312000,18:07:42.801920,H,POEM,NP
1689872872803328000,18:07:52.804572,H,POEM,NP
1689872882806672000,18:08:02.809141,H,POEM,NP
1689872892810940000,18:08:12.811427,H,POEM,NP
1689872897174985000,18:08:17.175389,DONE,POEM,NP
1689872902812604000,18:08:22.813135,H,POEM,NP
1689872912814081000,18:08:32.814549,H,POEM,NP
1689872922815771000,18:08:42.816373,H,POEM,NP
1689872932818281000,18:08:52.818912,H,POEM,NP
1689872942820535000,18:09:02.821144,H,POEM,NP
