U_TIME,HUMAN_TIME,MESSAGE,STAGE,P/NP
1689863419869507000,15:30:19.870142,H,DOING_NOTHING,P
1689863429871719000,15:30:29.872588,H,DOING_NOTHING,P
1689863439874007000,15:30:39.874427,H,DOING_NOTHING,P
1689863449875973000,15:30:49.876477,H,EATING_DRINKING,NP
1689863459877845000,15:30:59.878288,H,EATING_DRINKING,NP
1689863469879802000,15:31:09.880422,H,EATING_DRINKING,NP
1689863479882030000,15:31:19.882551,H,EATING_DRINKING,NP
1689863480656175000,15:31:20.656449,PERFORMER_TALK,EATING_DRINKING,NP
1689863489884096000,15:31:29.884614,H,EATING_DRINKING,NP
1689863499886030000,15:31:39.886663,H,EATING_DRINKING,NP
1689863509888042000,15:31:49.888459,H,EATING_DRINKING,NP
1689863519889960000,15:31:59.890550,H,EATING_DRINKING,NP
1689863529222365000,15:32:09.222947,PERFORMER_TALK,EATING_DRINKING,NP
1689863529891235000,15:32:09.891661,H,EATING_DRINKING,NP
1689863539893251000,15:32:19.893860,H,EATING_DRINKING,NP
1689863549894543000,15:32:29.895267,H,EATING_DRINKING,NP
1689863559897024000,15:32:39.897616,H,SPOTIFY,P
1689863569899225000,15:32:49.899809,H,SPOTIFY,P
1689863579901363000,15:32:59.901800,H,SPOTIFY,P
1689863589903330000,15:33:09.903951,H,SPOTIFY,P
1689863599905556000,15:33:19.906185,H,SPOTIFY,P
1689863609907598000,15:33:29.907755,H,SPOTIFY,P
1689863619909070000,15:33:39.909795,H,SPOTIFY,P
1689863629910800000,15:33:49.911322,H,SPOTIFY,P
1689863639912636000,15:33:59.913684,H,SPOTIFY,P
1689863649915388000,15:34:09.915925,H,SPOTIFY,P
1689863659917556000,15:34:19.918172,H,SPOTIFY,P
1689863669919940000,15:34:29.920519,H,SPOTIFY,P
1689863679922900000,15:34:39.923485,H,SPOTIFY,P
1689863689932355000,15:34:49.932802,H,SPOTIFY,P
1689863699933291000,15:34:59.933693,H,SPOTIFY,P
1689863709935641000,15:35:09.936233,H,SPOTIFY,P
1689863719937165000,15:35:19.937777,H,SPOTIFY,P
1689863729939175000,15:35:29.939666,H,SPOTIFY,P
1689863739941108000,15:35:39.941680,H,SPOTIFY,P
1689863749943375000,15:35:49.943922,H,SPOTIFY,P
1689863759945727000,15:35:59.946433,H,SPOTIFY,P
1689863769947839000,15:36:09.948392,H,SPOTIFY,P
1689863779949992000,15:36:19.950564,H,SPOTIFY,P
1689863789951121000,15:36:29.951472,H,HOOVERING,P
1689863791923564000,15:36:31.924155,CHANGE_COSTUME,HOOVERING,P
1689863799952916000,15:36:39.954151,H,HOOVERING,P
1689863809955540000,15:36:49.956081,H,HOOVERING,P
1689863819957953000,15:36:59.958666,H,HOOVERING,P
1689863829959998000,15:37:09.960257,H,HOOVERING,P
1689863839961886000,15:37:19.962492,H,HOOVERING,P
1689863849964173000,15:37:29.964701,H,HOOVERING,P
1689863859966338000,15:37:39.966940,H,HOOVERING,P
1689863869968603000,15:37:49.969577,H,HOOVERING,P
1689863870774232000,15:37:50.774511,PERFORMER_TALK,HOOVERING,P
1689863879971134000,15:37:59.972118,H,HOOVERING,P
1689863889973604000,15:38:09.974163,H,HOOVERING,P
1689863891863563000,15:38:11.863891,PERFORMER_TALK,HOOVERING,P
1689863899975782000,15:38:19.976342,H,HOOVERING,P
1689863909977118000,15:38:29.977510,H,HOOVERING,P
1689863918746584000,15:38:38.747037,PERFORMER_TALK,HOOVERING,P
1689863919978072000,15:38:39.978422,H,HOOVERING,P
1689863929980006000,15:38:49.981468,H,HOOVERING,P
1689863939990436000,15:38:59.990791,H,HOOVERING,P
1689863949991243000,15:39:09.992219,H,GRIEF_EXERCISE,NP
1689863958877954000,15:39:18.878394,PUT_ON_COSTUME,GRIEF_EXERCISE,NP
1689863959993150000,15:39:19.993669,H,GRIEF_EXERCISE,NP
1689863960686766000,15:39:20.687048,PUT_ON_COSTUME,GRIEF_EXERCISE,NP
1689863969994288000,15:39:29.994892,H,GRIEF_EXERCISE,NP
1689863979996303000,15:39:39.996722,H,GRIEF_EXERCISE,NP
1689863989998134000,15:39:49.998733,H,GRIEF_EXERCISE,NP
1689864000000336000,15:40:00.000909,H,GRIEF_EXERCISE,NP
1689864010002535000,15:40:10.003107,H,GRIEF_EXERCISE,NP
1689864020004653000,15:40:20.005217,H,GRIEF_EXERCISE,NP
1689864030006837000,15:40:30.007429,H,GRIEF_EXERCISE,NP
1689864040009124000,15:40:40.009885,H,GRIEF_EXERCISE,NP
1689864050011539000,15:40:50.012106,H,GRIEF_EXERCISE,NP
1689864060013496000,15:41:00.013910,H,GRIEF_EXERCISE,NP
1689864070015446000,15:41:10.016003,H,GRIEF_EXERCISE,NP
1689864080017583000,15:41:20.018176,H,GRIEF_EXERCISE,NP
1689864090019746000,15:41:30.020327,H,GRIEF_EXERCISE,NP
1689864100021757000,15:41:40.022307,H,GRIEF_EXERCISE,NP
1689864110023741000,15:41:50.024318,H,GRIEF_EXERCISE,NP
1689864120025897000,15:42:00.026557,H,GRIEF_EXERCISE,NP
1689864130027375000,15:42:10.027986,H,GRIEF_EXERCISE,NP
1689864140029611000,15:42:20.030198,H,GRIEF_EXERCISE,NP
1689864150031738000,15:42:30.032113,H,GRIEF_EXERCISE,NP
1689864160033584000,15:42:40.034177,H,GRIEF_EXERCISE,NP
1689864170035811000,15:42:50.036463,H,GRIEF_EXERCISE,NP
1689864180038004000,15:43:00.039038,H,GRIEF_EXERCISE,NP
1689864190040535000,15:43:10.041123,H,GRIEF_EXERCISE,NP
1689864200042716000,15:43:20.043329,H,GRIEF_EXERCISE,NP
1689864210060716000,15:43:30.061122,H,GRIEF_EXERCISE,NP
1689864220062459000,15:43:40.062831,H,GRIEF_EXERCISE,NP
1689864230064337000,15:43:50.064920,H,GRIEF_EXERCISE,NP
1689864240066521000,15:44:00.067110,H,GRIEF_EXERCISE,NP
1689864250068741000,15:44:10.069252,H,GRIEF_EXERCISE,NP
1689864260070832000,15:44:20.071376,H,GRIEF_EXERCISE,NP
1689864270073237000,15:44:30.075415,H,GRIEF_EXERCISE,NP
1689864276779704000,15:44:36.780242,CRYED ,GRIEF_EXERCISE,NP
1689864280077824000,15:44:40.078351,H,GRIEF_EXERCISE,NP
1689864290079835000,15:44:50.080456,H,GRIEF_EXERCISE,NP
1689864300080915000,15:45:00.081199,H,POEM,P
1689864310082720000,15:45:10.083236,H,POEM,P
1689864320083839000,15:45:20.084459,H,POEM,P
1689864330085079000,15:45:30.085658,H,POEM,P
1689864337483666000,15:45:37.483922,CHANGE_COSTUME,POEM,P
1689864340087243000,15:45:40.087690,H,POEM,P
1689864350089289000,15:45:50.089923,H,POEM,P
1689864360090833000,15:46:00.091040,H,POEM,P
1689864370092706000,15:46:10.093172,H,POEM,P
1689864380095132000,15:46:20.095725,H,POEM,P
1689864390097940000,15:46:30.098449,H,POEM,P
1689864400100158000,15:46:40.100747,H,POEM,P
1689864410102272000,15:46:50.102628,H,POEM,P
1689864420104042000,15:47:00.104708,H,POEM,P
1689864430106196000,15:47:10.106772,H,POEM,P
1689864440107743000,15:47:20.108313,H,POEM,P
1689864450109889000,15:47:30.110363,H,POEM,P
1689864460111930000,15:47:40.112370,H,POEM,P
1689864470113868000,15:47:50.114439,H,POEM,P
1689864480115473000,15:48:00.116052,H,POEM,P
1689864490117690000,15:48:10.118285,H,POEM,P
1689864500119145000,15:48:20.119595,H,POEM,P
1689864510121166000,15:48:30.121829,H,POEM,P
1689864520123158000,15:48:40.123757,H,THE_DANCE,P
1689864530128547000,15:48:50.128980,H,THE_DANCE,P
1689864540130339000,15:49:00.130913,H,THE_DANCE,P
1689864549378165000,15:49:09.378647,PUT_ON_COSTUME,THE_DANCE,P
1689864550131865000,15:49:10.132564,H,THE_DANCE,P
1689864560134143000,15:49:20.134682,H,THE_DANCE,P
1689864570136123000,15:49:30.136523,H,THE_DANCE,P
1689864580138001000,15:49:40.138377,H,THE_DANCE,P
1689864590139937000,15:49:50.140569,H,THE_DANCE,P
1689864600142572000,15:50:00.144464,H,THE_DANCE,P
1689864610146071000,15:50:10.146648,H,THE_DANCE,P
1689864620148263000,15:50:20.148829,H,THE_DANCE,P
1689864629423456000,15:50:29.424369,SLAM HAT ON FLOOR,THE_DANCE,P
1689864630150177000,15:50:30.150583,H,THE_DANCE,P
1689864637671362000,15:50:37.671875,PICK UP HAT,THE_DANCE,P
1689864640151887000,15:50:40.152426,H,THE_DANCE,P
1689864650153735000,15:50:50.154503,H,THE_DANCE,P
1689864660157067000,15:51:00.157695,H,THE_DANCE,P
1689864670159368000,15:51:10.159938,H,THE_DANCE,P
1689864680161651000,15:51:20.162238,H,THE_DANCE,P
1689864690163048000,15:51:30.163640,H,THE_DANCE,P
1689864700165131000,15:51:40.165720,H,THE_DANCE,P
1689864710167404000,15:51:50.168008,H,THE_DANCE,P
1689864720170312000,15:52:00.170836,H,THE_DANCE,P
1689864730172166000,15:52:10.172652,H,THE_DANCE,P
1689864740173891000,15:52:20.174423,H,UKULELE,P
1689864750175335000,15:52:30.175654,H,UKULELE,P
1689864752361994000,15:52:32.362438,CHANGE_COSTUME,UKULELE,P
1689864754969349000,15:52:34.969924,CHANGE_COSTUME,UKULELE,P
1689864760177175000,15:52:40.177542,H,UKULELE,P
1689864770178363000,15:52:50.178946,H,UKULELE,P
1689864780180571000,15:53:00.181156,H,UKULELE,P
1689864790190472000,15:53:10.190882,H,UKULELE,P
1689864800192185000,15:53:20.192757,H,UKULELE,P
1689864810194185000,15:53:30.194514,H,UKULELE,P
1689864820195980000,15:53:40.196566,H,UKULELE,P
1689864830198841000,15:53:50.199395,H,UKULELE,P
1689864840200239000,15:54:00.200765,H,UKULELE,P
1689864850202471000,15:54:10.202998,H,UKULELE,P
1689864860204516000,15:54:20.205145,H,UKULELE,P
1689864870205975000,15:54:30.206481,H,UKULELE,P
1689864880207989000,15:54:40.208549,H,UKULELE,P
1689864890210177000,15:54:50.210783,H,UKULELE,P
1689864900211773000,15:55:00.212302,H,UKULELE,P
1689864910213906000,15:55:10.214324,H,UKULELE,P
1689864920215159000,15:55:20.215842,H,UKULELE,P
1689864930217491000,15:55:30.218056,H,RITUAL_DANCE,NP
1689864940394896000,15:55:40.395327,H,UKULELE,P
1689864941535075000,15:55:41.535422,PERFORMER_TALK,UKULELE,P
1689864950396780000,15:55:50.397263,H,UKULELE,P
1689864960398881000,15:56:00.399367,H,UKULELE,P
1689864970401183000,15:56:10.401447,H,UKULELE,P
1689864976588769000,15:56:16.589757,PERFORMER_TALK,UKULELE,P
1689864980402880000,15:56:20.403342,H,UKULELE,P
1689864990404968000,15:56:30.405401,H,UKULELE,P
1689865000407085000,15:56:40.407653,H,UKULELE,P
1689865010409130000,15:56:50.409671,H,UKULELE,P
1689865020411111000,15:57:00.411667,H,UKULELE,P
1689865030413214000,15:57:10.413807,H,UKULELE,P
1689865040415367000,15:57:20.415813,H,UKULELE,P
1689865050417627000,15:57:30.418387,H,UKULELE,P
1689865060420701000,15:57:40.421635,H,UKULELE,P
1689865070422257000,15:57:50.422861,H,UKULELE,P
1689865080424721000,15:58:00.425299,H,UKULELE,P
1689865090426015000,15:58:10.426585,H,UKULELE,P
1689865100427331000,15:58:20.427900,H,UKULELE,P
1689865110429335000,15:58:30.430357,H,UKULELE,P
1689865120432005000,15:58:40.432554,H,UKULELE,P
1689865130433809000,15:58:50.434339,H,UKULELE,P
1689865140435747000,15:59:00.436247,H,RITUAL_DANCE,NP
1689865150437302000,15:59:10.437896,H,RITUAL_DANCE,NP
1689865155409288000,15:59:15.409910,CHANGE_COSTUME,RITUAL_DANCE,NP
1689865160438527000,15:59:20.439115,H,RITUAL_DANCE,NP
1689865170440918000,15:59:30.442077,H,RITUAL_DANCE,NP
1689865180443868000,15:59:40.444395,H,RITUAL_DANCE,NP
1689865190445769000,15:59:50.446306,H,RITUAL_DANCE,NP
1689865200447842000,16:00:00.448402,H,RITUAL_DANCE,NP
1689865210450096000,16:00:10.450603,H,RITUAL_DANCE,NP
1689865220452240000,16:00:20.453004,H,RITUAL_DANCE,NP
1689865230454622000,16:00:30.455198,H,RITUAL_DANCE,NP
1689865240456492000,16:00:40.458039,H,RITUAL_DANCE,NP
1689865250459446000,16:00:50.459987,H,RITUAL_DANCE,NP
1689865260460782000,16:01:00.461282,H,RITUAL_DANCE,NP
1689865270463308000,16:01:10.464186,H,RITUAL_DANCE,NP
1689865280465798000,16:01:20.466897,H,RITUAL_DANCE,NP
1689865290468700000,16:01:30.469339,H,RITUAL_DANCE,NP
1689865300470068000,16:01:40.470499,H,RITUAL_DANCE,NP
1689865310472015000,16:01:50.472640,H,RITUAL_DANCE,NP
1689865320474974000,16:02:00.475522,H,RITUAL_DANCE,NP
1689865330477788000,16:02:10.478456,H,RITUAL_DANCE,NP
1689865340767975000,16:02:20.768382,H,RITUAL_DANCE,NP
1689865350769199000,16:02:30.769689,H,RITUAL_DANCE,NP
1689865360771340000,16:02:40.771944,H,RITUAL_DANCE,NP
1689865367396276000,16:02:47.396834,PERFORMER_TALK,RITUAL_DANCE,NP
1689865370773550000,16:02:50.774152,H,RITUAL_DANCE,NP
1689865380775644000,16:03:00.776262,H,RITUAL_DANCE,NP
1689865388999272000,16:03:08.999834,DONE,RITUAL_DANCE,NP
1689865390776826000,16:03:10.777381,H,RITUAL_DANCE,NP
1689865400778756000,16:03:20.779083,H,RITUAL_DANCE,NP
1689865410780348000,16:03:30.780970,H,RITUAL_DANCE,NP
