U_TIME,HUMAN_TIME,MESSAGE,STAGE,P/NP
1690302599427670000,17:29:59.428456,H,UKULELE,P
1690302602397354000,17:30:02.398353,CHANGE_COSTUME,UKULELE,P
1690302609429903000,17:30:09.430569,H,UKULELE,P
1690302619432272000,17:30:19.432882,H,UKULELE,P
1690302629434408000,17:30:29.435087,H,UKULELE,P
1690302639436681000,17:30:39.437352,H,UKULELE,P
1690302643006789000,17:30:43.007414,PERFORMER_TALK,UKULELE,P
1690302649438868000,17:30:49.439484,H,UKULELE,P
1690302659440827000,17:30:59.441275,H,UKULELE,P
1690302662975871000,17:31:02.976185,ALBANE RIS,UKULELE,P
1690302669452359000,17:31:09.452834,H,UKULELE,P
1690302679454164000,17:31:19.454655,H,UKULELE,P
1690302689456157000,17:31:29.456835,H,UKULELE,P
1690302699458455000,17:31:39.459074,H,UKULELE,P
1690302709459524000,17:31:49.460031,H,UKULELE,P
1690302718041025000,17:31:58.042029,LAUGHING,UKULELE,P
1690302719461447000,17:31:59.462614,H,UKULELE,P
1690302729464099000,17:32:09.464785,H,UKULELE,P
1690302739466333000,17:32:19.466988,H,UKULELE,P
1690302747650098000,17:32:27.650606,LAUGHING,UKULELE,P
1690302749468536000,17:32:29.469102,H,UKULELE,P
1690302759470676000,17:32:39.471381,H,UKULELE,P
1690302769472973000,17:32:49.473654,H,UKULELE,P
1690302779475220000,17:32:59.475853,H,UKULELE,P
1690302789477403000,17:33:09.478087,H,UKULELE,P
1690302799479663000,17:33:19.480333,H,POEM,NP
1690302809481714000,17:33:29.482394,H,POEM,NP
1690302819483215000,17:33:39.483651,H,POEM,NP
1690302829485062000,17:33:49.485731,H,POEM,NP
1690302839487244000,17:33:59.487915,H,POEM,NP
1690302849489489000,17:34:09.490183,H,POEM,NP
1690302859491588000,17:34:19.492077,H,POEM,NP
1690302869493458000,17:34:29.494142,H,POEM,NP
1690302879495757000,17:34:39.496434,H,POEM,NP
1690302889498043000,17:34:49.498721,H,POEM,NP
1690302899500283000,17:34:59.501294,H,POEM,NP
1690302909502841000,17:35:09.503841,H,POEM,NP
1690302919505384000,17:35:19.505975,H,POEM,NP
1690302929507500000,17:35:29.507960,H,POEM,NP
1690302939509364000,17:35:39.510151,H,POEM,NP
1690302949511588000,17:35:49.512231,H,POEM,NP
1690302959513788000,17:35:59.514383,H,POEM,NP
1690302969515842000,17:36:09.516517,H,POEM,NP
1690302979517192000,17:36:19.517487,H,POEM,NP
1690302989518937000,17:36:29.519628,H,POEM,NP
1690302999521234000,17:36:39.521877,H,POEM,NP
1690303009522786000,17:36:49.523198,H,GRIEF_EXERCISE,NP
1690303019524607000,17:36:59.525253,H,GRIEF_EXERCISE,NP
1690303029526821000,17:37:09.527506,H,GRIEF_EXERCISE,NP
1690303039529057000,17:37:19.529825,H,GRIEF_EXERCISE,NP
1690303049531083000,17:37:29.531630,H,GRIEF_EXERCISE,NP
1690303059533066000,17:37:39.533666,H,GRIEF_EXERCISE,NP
1690303069535183000,17:37:49.535861,H,GRIEF_EXERCISE,NP
1690303079537438000,17:37:59.538008,H,GRIEF_EXERCISE,NP
1690303089539507000,17:38:09.540202,H,GRIEF_EXERCISE,NP
1690303096439010000,17:38:16.439380,DROP CROWN,GRIEF_EXERCISE,NP
1690303099541730000,17:38:19.542335,H,GRIEF_EXERCISE,NP
1690303109543960000,17:38:29.544952,H,GRIEF_EXERCISE,NP
1690303119546476000,17:38:39.547125,H,GRIEF_EXERCISE,NP
1690303129548580000,17:38:49.549211,H,GRIEF_EXERCISE,NP
1690303139550701000,17:38:59.551279,H,GRIEF_EXERCISE,NP
1690303149552874000,17:39:09.553567,H,GRIEF_EXERCISE,NP
1690303159568541000,17:39:19.569029,H,GRIEF_EXERCISE,NP
1690303169569985000,17:39:29.570521,H,GRIEF_EXERCISE,NP
1690303179571973000,17:39:39.572638,H,GRIEF_EXERCISE,NP
1690303189574229000,17:39:49.574815,H,GRIEF_EXERCISE,NP
1690303192984950000,17:39:52.985425,PICK UP CROWN,GRIEF_EXERCISE,NP
1690303199576281000,17:39:59.576929,H,GRIEF_EXERCISE,NP
1690303209578479000,17:40:09.579131,H,HOOVERING,P
1690303219580693000,17:40:19.581352,H,HOOVERING,P
1690303227893175000,17:40:27.893841,CHANGE_COSTUME,HOOVERING,P
1690303229582728000,17:40:29.583343,H,HOOVERING,P
1690303239584186000,17:40:39.584836,H,HOOVERING,P
1690303249586484000,17:40:49.587147,H,HOOVERING,P
1690303259588770000,17:40:59.589522,H,HOOVERING,P
1690303269591099000,17:41:09.592070,H,HOOVERING,P
1690303279593500000,17:41:19.593905,H,HOOVERING,P
1690303289595149000,17:41:29.595338,H,HOOVERING,P
1690303299574886000,17:41:39.575521,LAUGHING,HOOVERING,P
1690303299595884000,17:41:39.596731,H,HOOVERING,P
1690303309598121000,17:41:49.598786,H,HOOVERING,P
1690303319600121000,17:41:59.600640,H,HOOVERING,P
1690303329602050000,17:42:09.602719,H,HOOVERING,P
1690303339604298000,17:42:19.604965,H,HOOVERING,P
1690303349605567000,17:42:29.606371,H,HOOVERING,P
1690303351214032000,17:42:31.214706,LAUGHING,HOOVERING,P
1690303359607896000,17:42:39.608965,H,HOOVERING,P
1690303369610468000,17:42:49.611156,H,HOOVERING,P
1690303379612703000,17:42:59.613346,H,HOOVERING,P
1690303389614763000,17:43:09.615159,H,HOOVERING,P
1690303399616483000,17:43:19.617069,H,HOOVERING,P
1690303409618614000,17:43:29.619289,H,HOOVERING,P
1690303419620867000,17:43:39.621537,H,HOOVERING,P
1690303429622532000,17:43:49.623542,H,HOOVERING,P
1690303435204552000,17:43:55.205502,PERFORMER_SING,HOOVERING,P
1690303439625060000,17:43:59.625726,H,HOOVERING,P
1690303443178457000,17:44:03.179073,PERFORMER_TALK,HOOVERING,P
1690303449626121000,17:44:09.626634,H,HOOVERING,P
1690303459627978000,17:44:19.628615,H,HOOVERING,P
1690303469630155000,17:44:29.631432,H,HOOVERING,P
1690303479633035000,17:44:39.633703,H,SPOTIFY,NP
1690303489635236000,17:44:49.635897,H,SPOTIFY,NP
1690303494705840000,17:44:54.706585,CHANGE_COSTUME,SPOTIFY,NP
1690303499637310000,17:44:59.637780,H,SPOTIFY,NP
1690303509639211000,17:45:09.640411,H,SPOTIFY,NP
1690303519642059000,17:45:19.642729,H,SPOTIFY,NP
1690303529644237000,17:45:29.644902,H,SPOTIFY,NP
1690303539646333000,17:45:39.646902,H,SPOTIFY,NP
1690303549648352000,17:45:49.648966,H,SPOTIFY,NP
1690303559650519000,17:45:59.651177,H,SPOTIFY,NP
1690303569651880000,17:46:09.652556,H,SPOTIFY,NP
1690303574448985000,17:46:14.449404,PERFORMER_TALK,SPOTIFY,NP
1690303579654071000,17:46:19.654402,H,SPOTIFY,NP
1690303589655810000,17:46:29.656432,H,SPOTIFY,NP
1690303599658093000,17:46:39.658757,H,SPOTIFY,NP
1690303609660276000,17:46:49.660914,H,SPOTIFY,NP
1690303614807928000,17:46:54.808315,1 2 3 COUNT ?,SPOTIFY,NP
1690303619662234000,17:46:59.662573,H,SPOTIFY,NP
1690303629663396000,17:47:09.664082,H,RITUAL_DANCE,NP
1690303639665609000,17:47:19.666255,H,RITUAL_DANCE,NP
1690303649667847000,17:47:29.668530,H,RITUAL_DANCE,NP
1690303659670073000,17:47:39.670755,H,RITUAL_DANCE,NP
1690303669671497000,17:47:49.672151,H,RITUAL_DANCE,NP
1690303676337905000,17:47:56.338389,PUT_ON_COSTUME,RITUAL_DANCE,NP
1690303679673755000,17:47:59.674351,H,RITUAL_DANCE,NP
1690303689675856000,17:48:09.676291,H,RITUAL_DANCE,NP
1690303699677742000,17:48:19.678411,H,RITUAL_DANCE,NP
1690303709679990000,17:48:29.680999,H,RITUAL_DANCE,NP
1690303719681788000,17:48:39.682441,H,RITUAL_DANCE,NP
1690303729683667000,17:48:49.684114,H,RITUAL_DANCE,NP
1690303739685385000,17:48:59.685912,H,RITUAL_DANCE,NP
1690303749687422000,17:49:09.688098,H,RITUAL_DANCE,NP
1690303759689664000,17:49:19.690267,H,RITUAL_DANCE,NP
1690303769691762000,17:49:29.692192,H,RITUAL_DANCE,NP
1690303779706169000,17:49:39.706675,H,RITUAL_DANCE,NP
1690303789708042000,17:49:49.708997,H,RITUAL_DANCE,NP
1690303799710481000,17:49:59.710948,H,PLANT_CARE,P
1690303809712460000,17:50:09.713393,H,PLANT_CARE,P
1690303819714919000,17:50:19.715605,H,PLANT_CARE,P
1690303829716703000,17:50:29.717742,H,PLANT_CARE,P
1690303839719311000,17:50:39.720333,H,PLANT_CARE,P
1690303844980741000,17:50:44.981425,CHANGE_COSTUME,PLANT_CARE,P
1690303849721877000,17:50:49.722545,H,PLANT_CARE,P
1690303859724188000,17:50:59.725273,H,PLANT_CARE,P
1690303869726819000,17:51:09.727522,H,PLANT_CARE,P
1690303879729060000,17:51:19.729706,H,PLANT_CARE,P
1690303889731129000,17:51:29.731634,H,PLANT_CARE,P
1690303899733044000,17:51:39.733717,H,PLANT_CARE,P
1690303909735273000,17:51:49.735875,H,PLANT_CARE,P
1690303919737432000,17:51:59.738102,H,PLANT_CARE,P
1690303929739522000,17:52:09.739986,H,PLANT_CARE,P
1690303939741369000,17:52:19.742032,H,PLANT_CARE,P
1690303949743636000,17:52:29.744303,H,PLANT_CARE,P
1690303959745863000,17:52:39.746561,H,PLANT_CARE,P
1690303969748073000,17:52:49.748714,H,PLANT_CARE,P
1690303979750220000,17:52:59.751250,H,PLANT_CARE,P
1690303989752765000,17:53:09.753453,H,PLANT_CARE,P
1690303996157760000,17:53:16.158296,LAUGHING,PLANT_CARE,P
1690303999761197000,17:53:19.761634,H,PLANT_CARE,P
1690304000611143000,17:53:20.611472,PERFORMER_TALK,PLANT_CARE,P
1690304009762560000,17:53:29.763044,H,PLANT_CARE,P
1690304010369182000,17:53:30.370364,PET THE PLANT ,PLANT_CARE,P
1690304019764396000,17:53:39.765398,H,PLANT_CARE,P
1690304029766972000,17:53:49.767599,H,PLANT_CARE,P
1690304039769015000,17:53:59.769417,H,PLANT_CARE,P
1690304049770779000,17:54:09.771843,H,PLANT_CARE,P
1690304059773408000,17:54:19.774081,H,PLANT_CARE,P
1690304069775690000,17:54:29.776314,H,PLANT_CARE,P
1690304079777872000,17:54:39.778541,H,PLANT_CARE,P
1690304089779864000,17:54:49.781063,H,PLANT_CARE,P
1690304099782598000,17:54:59.783287,H,PLANT_CARE,P
1690304109784867000,17:55:09.785516,H,PLANT_CARE,P
1690304119786958000,17:55:19.787677,H,EATING_DRINKING,P
1690304129789062000,17:55:29.789574,H,EATING_DRINKING,P
1690304139791166000,17:55:39.791848,H,EATING_DRINKING,P
1690304141303757000,17:55:41.304617,forgot to turn card,EATING_DRINKING,P
1690304149793393000,17:55:49.793832,H,EATING_DRINKING,P
1690304159795130000,17:55:59.795631,H,EATING_DRINKING,P
1690304169797055000,17:56:09.797720,H,EATING_DRINKING,P
1690304179799362000,17:56:19.800052,H,EATING_DRINKING,P
1690304189801606000,17:56:29.802248,H,EATING_DRINKING,P
1690304199803899000,17:56:39.804555,H,EATING_DRINKING,P
1690304209806136000,17:56:49.806831,H,EATING_DRINKING,P
1690304219808538000,17:56:59.809176,H,EATING_DRINKING,P
1690304229824776000,17:57:09.825204,H,EATING_DRINKING,P
1690304232427965000,17:57:12.428465,LAUGHING,EATING_DRINKING,P
1690304239826584000,17:57:19.827063,H,EATING_DRINKING,P
1690304249827653000,17:57:29.828220,H,EATING_DRINKING,P
1690304250244406000,17:57:30.244716,LAUGHING,EATING_DRINKING,P
1690304258996497000,17:57:38.996933,DONE ,EATING_DRINKING,P
1690304259828588000,17:57:39.831202,H,EATING_DRINKING,P
1690304269832727000,17:57:49.833282,H,EATING_DRINKING,P
1690304279834816000,17:57:59.835705,H,EATING_DRINKING,P
