U_TIME,HUMAN_TIME,MESSAGE,STAGE,P/NP
1689775379891621000,15:02:59.892226,H,NONE,NONE
1689775389893791000,15:03:09.895346,H,NONE,NONE
1689775399897323000,15:03:19.897968,H,NONE,NONE
1689775409898838000,15:03:29.899753,H,NONE,NONE
1689775419901329000,15:03:39.902394,H,NONE,NONE
1689775429903818000,15:03:49.904426,H,NONE,NONE
1689775439904842000,15:03:59.905197,H,NONE,NONE
1689775449906441000,15:04:09.906756,H,NONE,NONE
1689775459908117000,15:04:19.911534,H,NONE,NONE
1689775469913841000,15:04:29.914581,H,NONE,NONE
1689775479916303000,15:04:39.916835,H,NONE,NONE
1689775489918521000,15:04:49.919137,H,NONE,NONE
1689775499920809000,15:04:59.921442,H,NONE,NONE
1689775509923092000,15:05:09.923657,H,NONE,NONE
1689775519925146000,15:05:19.925794,H,NONE,NONE
1689775529927433000,15:05:29.928061,H,NONE,NONE
1689775539929569000,15:05:39.930075,H,NONE,NONE
1689775549931607000,15:05:49.932164,H,NONE,NONE
1689775559933407000,15:05:59.933945,H,NONE,NONE
1689775569936149000,15:06:09.936979,H,NONE,NONE
1689775579938607000,15:06:19.939635,H,NONE,NONE
1689775589941246000,15:06:29.942073,H,NONE,NONE
1689775599944588000,15:06:39.946487,H,NONE,NONE
1689775609948044000,15:06:49.948700,H,NONE,NONE
1689775619950195000,15:06:59.950828,H,NONE,NONE
1689775629952461000,15:07:09.952972,H,NONE,NONE
1689775639954480000,15:07:19.954870,H,NONE,NONE
1689775649956369000,15:07:29.956927,H,NONE,NONE
1689775659958641000,15:07:39.959305,H,NONE,NONE
1689775669960943000,15:07:49.961512,H,NONE,NONE
1689775679962998000,15:07:59.963638,H,NONE,NONE
1689775689965405000,15:08:09.966030,H,NONE,NONE
1689775699967790000,15:08:19.968411,H,NONE,NONE
1689775709970647000,15:08:29.971200,H,NONE,NONE
1689775719973449000,15:08:39.974025,H,NONE,NONE
1689775729975547000,15:08:49.976059,H,NONE,NONE
1689775739977580000,15:08:59.979171,H,NONE,NONE
1689775749980700000,15:09:09.981268,H,NONE,NONE
1689775759982793000,15:09:19.983317,H,NONE,NONE
1689775769984902000,15:09:29.985367,H,NONE,NONE
1689775779987090000,15:09:39.987710,H,NONE,NONE
1689775789988826000,15:09:49.989353,H,NONE,NONE
1689775799992021000,15:09:59.992665,H,NONE,NONE
1689775809994236000,15:10:09.994835,H,NONE,NONE
1689775819996571000,15:10:19.997208,H,NONE,NONE
1689775829998855000,15:10:29.999466,H,NONE,NONE
1689775840001004000,15:10:40.001574,H,NONE,NONE
1689775850003278000,15:10:50.003895,H,NONE,NONE
1689775860005507000,15:11:00.005903,H,NONE,NONE
1689775870007559000,15:11:10.008311,H,NONE,NONE
1689775880009837000,15:11:20.010227,H,NONE,NONE
1689775890011715000,15:11:30.012434,H,NONE,NONE
1689775900014107000,15:11:40.014681,H,NONE,NONE
1689775910016063000,15:11:50.016263,H,NONE,NONE
1689775920017003000,15:12:00.017612,H,NONE,NONE
1689775930019290000,15:12:10.019873,H,NONE,NONE
1689775940021482000,15:12:20.021968,H,NONE,NONE
1689775950023044000,15:12:30.023613,H,NONE,NONE
1689775960025254000,15:12:40.025828,H,NONE,NONE
1689775970027455000,15:12:50.028063,H,NONE,NONE
1689775980029761000,15:13:00.030456,H,NONE,NONE
1689775990032107000,15:13:10.032645,H,NONE,NONE
1689776000034290000,15:13:20.034887,H,NONE,NONE
1689776010036631000,15:13:30.037875,H,NONE,NONE
1689776020039590000,15:13:40.040182,H,NONE,NONE
1689776030041857000,15:13:50.043004,H,NONE,NONE
1689776040045243000,15:14:00.047417,H,NONE,NONE
1689776050049494000,15:14:10.050110,H,NONE,NONE
1689776060050771000,15:14:20.051224,H,NONE,NONE
1689776070053123000,15:14:30.053704,H,NONE,NONE
1689776080054399000,15:14:40.054597,H,NONE,NONE
1689776090056080000,15:14:50.057340,H,NONE,NONE
1689776100058865000,15:15:00.059345,H,NONE,NONE
1689776110060907000,15:15:10.062304,H,NONE,NONE
1689776120062835000,15:15:20.063351,H,NONE,NONE
1689776130064813000,15:15:30.065369,H,NONE,NONE
1689776140067038000,15:15:40.067773,H,NONE,NONE
1689776150069535000,15:15:50.070136,H,NONE,NONE
1689776160071799000,15:16:00.072399,H,NONE,NONE
1689776170073465000,15:16:10.074015,H,NONE,NONE
1689776180075614000,15:16:20.076204,H,NONE,NONE
1689776190076832000,15:16:30.081068,H,NONE,NONE
1689776200082567000,15:16:40.083132,H,NONE,NONE
1689776210084790000,15:16:50.085375,H,NONE,NONE
1689776220086885000,15:17:00.087469,H,NONE,NONE
1689776230089217000,15:17:10.089837,H,NONE,NONE
1689776240090960000,15:17:20.091854,H,NONE,NONE
1689776250093379000,15:17:30.093946,H,NONE,NONE
1689776260095615000,15:17:40.096226,H,NONE,NONE
1689776270097902000,15:17:50.098492,H,NONE,NONE
1689776280100832000,15:18:00.101430,H,NONE,NONE
1689776290103022000,15:18:10.103621,H,NONE,NONE
1689776300105884000,15:18:20.106480,H,NONE,NONE
1689776310108143000,15:18:30.109117,H,NONE,NONE
1689776320110752000,15:18:40.111335,H,NONE,NONE
1689776330112944000,15:18:50.113525,H,NONE,NONE
1689776340115106000,15:19:00.115726,H,NONE,NONE
1689776350117276000,15:19:10.117698,H,NONE,NONE
1689776360118272000,15:19:20.118888,H,NONE,NONE
1689776370119767000,15:19:30.120252,H,NONE,NONE
1689776380121754000,15:19:40.122316,H,NONE,NONE
1689776390123924000,15:19:50.124494,H,NONE,NONE
1689776400126083000,15:20:00.126719,H,NONE,NONE
1689776410127241000,15:20:10.127867,H,NONE,NONE
1689776420129551000,15:20:20.130124,H,NONE,NONE
1689776430131986000,15:20:30.132883,H,NONE,NONE
1689776440135314000,15:20:40.135810,H,NONE,NONE
1689776450137438000,15:20:50.138060,H,NONE,NONE
1689776460139688000,15:21:00.140266,H,NONE,NONE
1689776470141245000,15:21:10.141765,H,NONE,NONE
1689776480154538000,15:21:20.155027,H,NONE,NONE
1689776481451691000,15:21:21.452421,NO L D,NONE,NONE
1689776490156376000,15:21:30.156967,H,NONE,NONE
1689776500158592000,15:21:40.159206,H,NONE,NONE
1689776510160842000,15:21:50.161354,H,NONE,NONE
1689776520162294000,15:22:00.162867,H,NONE,NONE
1689776530163730000,15:22:10.164447,H,NONE,NONE
1689776540168907000,15:22:20.169452,H,NONE,NONE
1689776550170857000,15:22:30.171475,H,NONE,NONE
1689776560172732000,15:22:40.173576,H,NONE,NONE
1689776570175169000,15:22:50.175728,H,NONE,NONE
1689776580177153000,15:23:00.177596,H,NONE,NONE
1689776590178951000,15:23:10.179459,H,NONE,NONE
1689776600180727000,15:23:20.181301,H,NONE,NONE
1689776610182471000,15:23:30.182888,H,NONE,NONE
1689776620184691000,15:23:40.185328,H,PLANT_CARE,NP
1689776630186790000,15:23:50.187101,H,PLANT_CARE,NP
1689776640188427000,15:24:00.189241,H,PLANT_CARE,NP
1689776650190331000,15:24:10.190827,H,PLANT_CARE,NP
1689776660192021000,15:24:20.192560,H,PLANT_CARE,NP
1689776670193544000,15:24:30.193984,H,PLANT_CARE,NP
1689776675308508000,15:24:35.309014,WRONG NOTATION LOOK AT 15h Activity ,PLANT_CARE,NP
1689776680195553000,15:24:40.196176,H,PLANT_CARE,NP
1689776690197669000,15:24:50.198377,H,PLANT_CARE,NP
1689776700199281000,15:25:00.199597,H,PLANT_CARE,NP
1689776710201098000,15:25:10.201630,H,PLANT_CARE,NP
1689776720203485000,15:25:20.204621,H,PLANT_CARE,NP
1689776730206819000,15:25:30.207502,H,PLANT_CARE,NP
1689776740209209000,15:25:40.210073,H,PLANT_CARE,NP
1689776750211608000,15:25:50.212170,H,PLANT_CARE,NP
1689776760213823000,15:26:00.214438,H,GRIEF_EXERCISE,NP
1689776770216013000,15:26:10.216770,H,GRIEF_EXERCISE,NP
1689776780218492000,15:26:20.219091,H,GRIEF_EXERCISE,NP
1689776790220611000,15:26:30.221527,H,GRIEF_EXERCISE,NP
1689776796993466000,15:26:36.994115,CHANGE_COSTUME,GRIEF_EXERCISE,NP
1689776800223086000,15:26:40.223753,H,GRIEF_EXERCISE,NP
1689776810225045000,15:26:50.225646,H,GRIEF_EXERCISE,NP
1689776820227253000,15:27:00.227858,H,GRIEF_EXERCISE,NP
1689776830229340000,15:27:10.229799,H,GRIEF_EXERCISE,NP
1689776840231216000,15:27:20.231785,H,GRIEF_EXERCISE,NP
1689776849292852000,15:27:29.293476,THE_DANCE P,GRIEF_EXERCISE,NP
1689776850232788000,15:27:30.233283,H,GRIEF_EXERCISE,NP
1689776860234416000,15:27:40.234941,H,GRIEF_EXERCISE,NP
1689776870236545000,15:27:50.237945,H,GRIEF_EXERCISE,NP
1689776880239583000,15:28:00.240199,H,GRIEF_EXERCISE,NP
1689776890241585000,15:28:10.242148,H,GRIEF_EXERCISE,NP
1689776900243581000,15:28:20.244189,H,GRIEF_EXERCISE,NP
1689776910245703000,15:28:30.246596,H,GRIEF_EXERCISE,NP
1689776920248159000,15:28:40.248673,H,GRIEF_EXERCISE,NP
1689776930250222000,15:28:50.250795,H,GRIEF_EXERCISE,NP
1689776940252864000,15:29:00.254098,H,GRIEF_EXERCISE,NP
1689776950256671000,15:29:10.257172,H,GRIEF_EXERCISE,NP
1689776960257718000,15:29:20.258415,H,GRIEF_EXERCISE,NP
1689776970260338000,15:29:30.261488,H,GRIEF_EXERCISE,NP
1689776980263506000,15:29:40.263998,H,GRIEF_EXERCISE,NP
1689776990265607000,15:29:50.266629,H,GRIEF_EXERCISE,NP
1689777000268338000,15:30:00.268854,H,GRIEF_EXERCISE,NP
1689777010270026000,15:30:10.270399,H,GRIEF_EXERCISE,NP
1689777020271983000,15:30:20.272522,H,GRIEF_EXERCISE,NP
1689777030273714000,15:30:30.275429,H,GRIEF_EXERCISE,NP
1689777040277390000,15:30:40.278013,H,GRIEF_EXERCISE,NP
1689777050279684000,15:30:50.280578,H,RITUAL_DANCE,P
1689777060282115000,15:31:00.282887,H,RITUAL_DANCE,P
1689777070284550000,15:31:10.285219,H,RITUAL_DANCE,P
1689777080287040000,15:31:20.289888,H,RITUAL_DANCE,P
1689777081430613000,15:31:21.430935,RITUAL_DANCE P,RITUAL_DANCE,P
1689777090292308000,15:31:30.292857,H,RITUAL_DANCE,P
1689777098334287000,15:31:38.334925,PUT_ON_COSTUME,RITUAL_DANCE,P
1689777100294298000,15:31:40.294928,H,RITUAL_DANCE,P
1689777110296592000,15:31:50.297237,H,RITUAL_DANCE,P
1689777120298221000,15:32:00.298729,H,RITUAL_DANCE,P
1689777130300094000,15:32:10.300618,H,RITUAL_DANCE,P
1689777140302179000,15:32:20.302751,H,RITUAL_DANCE,P
1689777150304343000,15:32:30.304774,H,RITUAL_DANCE,P
1689777160306415000,15:32:40.307007,H,RITUAL_DANCE,P
1689777170308459000,15:32:50.309153,H,RITUAL_DANCE,P
1689777180310487000,15:33:00.311060,H,RITUAL_DANCE,P
1689777190312221000,15:33:10.312787,H,RITUAL_DANCE,P
1689777200313613000,15:33:20.314315,H,HOOVERING,NP
1689777200611544000,15:33:20.612608,POEM NP,HOOVERING,NP
1689777210316170000,15:33:30.316787,H,HOOVERING,NP
1689777220318403000,15:33:40.318866,H,HOOVERING,NP
1689777230320402000,15:33:50.320991,H,HOOVERING,NP
1689777240322402000,15:34:00.322915,H,HOOVERING,NP
1689777250324216000,15:34:10.324484,H,HOOVERING,NP
1689777260325955000,15:34:20.326755,H,HOOVERING,NP
1689777270327462000,15:34:30.327982,H,HOOVERING,NP
1689777280330258000,15:34:40.330920,H,HOOVERING,NP
1689777290333294000,15:34:50.333924,H,HOOVERING,NP
1689777300335936000,15:35:00.336586,H,HOOVERING,NP
1689777310338076000,15:35:10.338558,H,HOOVERING,NP
1689777320340112000,15:35:20.340512,H,HOOVERING,NP
1689777330342526000,15:35:30.343618,H,HOOVERING,NP
1689777340345615000,15:35:40.346669,H,HOOVERING,NP
1689777350348187000,15:35:50.349161,H,HOOVERING,NP
1689777360350732000,15:36:00.351316,H,HOOVERING,NP
1689777370352760000,15:36:10.353325,H,HOOVERING,NP
1689777380354891000,15:36:20.355486,H,HOOVERING,NP
1689777381793757000,15:36:21.794204,GRIEF_EXERCISE P,HOOVERING,NP
1689777390356961000,15:36:30.357399,H,THE_DANCE,NP
1689777400358681000,15:36:40.359285,H,THE_DANCE,NP
1689777401038070000,15:36:41.039063,CHANGE_COSTUME,THE_DANCE,NP
1689777410359860000,15:36:50.360439,H,THE_DANCE,NP
1689777420361605000,15:37:00.362280,H,THE_DANCE,NP
1689777430364463000,15:37:10.365645,H,THE_DANCE,NP
1689777440367189000,15:37:20.367534,H,THE_DANCE,NP
1689777450368327000,15:37:30.369111,H,THE_DANCE,NP
1689777460369502000,15:37:40.369962,H,THE_DANCE,NP
1689777470371500000,15:37:50.371790,H,THE_DANCE,NP
1689777480372333000,15:38:00.372794,H,THE_DANCE,NP
1689777490374789000,15:38:10.375343,H,THE_DANCE,NP
1689777500376791000,15:38:20.377372,H,THE_DANCE,NP
1689777510379039000,15:38:30.379582,H,THE_DANCE,NP
1689777520381224000,15:38:40.382472,H,THE_DANCE,NP
1689777530384002000,15:38:50.384813,H,THE_DANCE,NP
1689777540386177000,15:39:00.386702,H,THE_DANCE,NP
1689777550388026000,15:39:10.388774,H,THE_DANCE,NP
1689777560390240000,15:39:20.391004,H,THE_DANCE,NP
1689777570392551000,15:39:30.392892,H,THE_DANCE,NP
1689777580394461000,15:39:40.395053,H,THE_DANCE,NP
1689777590396522000,15:39:50.396807,H,THE_DANCE,NP
1689777600397631000,15:40:00.398241,H,THE_DANCE,NP
1689777601031213000,15:40:01.032011,PLANT_CARE NP,THE_DANCE,NP
1689777610399822000,15:40:10.400429,H,THE_DANCE,NP
1689777617196077000,15:40:17.196584,PUT_ON_COSTUME,THE_DANCE,NP
1689777620402095000,15:40:20.402576,H,THE_DANCE,NP
1689777630403566000,15:40:30.404140,H,THE_DANCE,NP
1689777640405783000,15:40:40.406339,H,EATING_DRINKING,P
1689777650407850000,15:40:50.408218,H,EATING_DRINKING,P
1689777660409737000,15:41:00.410366,H,EATING_DRINKING,P
1689777670412105000,15:41:10.413485,H,EATING_DRINKING,P
1689777680415325000,15:41:20.415931,H,EATING_DRINKING,P
1689777690417610000,15:41:30.418240,H,EATING_DRINKING,P
1689777700419903000,15:41:40.420532,H,EATING_DRINKING,P
1689777707715795000,15:41:47.716542,LAUGHING,EATING_DRINKING,P
1689777710422178000,15:41:50.422697,H,EATING_DRINKING,P
1689777720424314000,15:42:00.425096,H,EATING_DRINKING,P
1689777730425683000,15:42:10.426265,H,EATING_DRINKING,P
1689777740427683000,15:42:20.428309,H,EATING_DRINKING,P
1689777750428715000,15:42:30.429425,H,EATING_DRINKING,P
1689777760430851000,15:42:40.431248,H,THE_DANCE,P
1689777761079260000,15:42:41.079624,SPOTIFY NP,THE_DANCE,P
1689777767734737000,15:42:47.735193,PUT_ON_COSTUME,THE_DANCE,P
1689777770432747000,15:42:50.433236,H,THE_DANCE,P
1689777780434795000,15:43:00.435393,H,THE_DANCE,P
1689777790437075000,15:43:10.437766,H,THE_DANCE,P
1689777800438694000,15:43:20.439555,H,THE_DANCE,P
1689777810441374000,15:43:30.441986,H,THE_DANCE,P
1689777820443677000,15:43:40.444304,H,THE_DANCE,P
1689777830100328000,15:43:50.100771,LAUGHING,THE_DANCE,P
1689777830445063000,15:43:50.445487,H,THE_DANCE,P
1689777840447071000,15:44:00.447658,H,THE_DANCE,P
1689777850449298000,15:44:10.449919,H,THE_DANCE,P
1689777860451457000,15:44:20.451853,H,THE_DANCE,P
1689777870452594000,15:44:30.452706,H,THE_DANCE,P
1689777880454203000,15:44:40.455064,H,THE_DANCE,P
1689777889005873000,15:44:49.006586,DOING_NOTHING P,POEM,NP
1689777890456482000,15:44:50.456790,H,POEM,NP
1689777900457400000,15:45:00.458039,H,POEM,NP
1689777910459692000,15:45:10.460243,H,POEM,NP
1689777911507984000,15:45:11.508280,I SNEEZED,POEM,NP
1689777920460904000,15:45:20.461472,H,POEM,NP
1689777930462790000,15:45:30.463394,H,POEM,NP
1689777940464656000,15:45:40.465162,H,POEM,NP
1689777950468908000,15:45:50.469530,H,POEM,NP
1689777960470991000,15:46:00.471590,H,POEM,NP
1689777970473038000,15:46:10.473532,H,POEM,NP
1689777980475129000,15:46:20.475737,H,POEM,NP
1689777990477377000,15:46:30.477938,H,POEM,NP
1689778000480069000,15:46:40.480613,H,POEM,NP
1689778010483260000,15:46:50.483629,H,POEM,NP
1689778020485074000,15:47:00.485702,H,POEM,NP
1689778030503064000,15:47:10.503606,H,POEM,NP
1689778040504319000,15:47:20.505107,H,POEM,NP
1689778050506648000,15:47:30.507055,H,POEM,NP
1689778060508677000,15:47:40.509264,H,POEM,NP
1689778070510840000,15:47:50.511384,H,POEM,NP
1689778080512486000,15:48:00.513116,H,UKULELE,P
1689778081373200000,15:48:01.373378,EATING_DRINKING NP,UKULELE,P
1689778090514723000,15:48:10.515294,H,UKULELE,P
1689778100516423000,15:48:20.517018,H,UKULELE,P
1689778110517438000,15:48:30.518070,H,UKULELE,P
1689778120519598000,15:48:40.520432,H,UKULELE,P
1689778130521983000,15:48:50.522891,H,UKULELE,P
1689778140524443000,15:49:00.524991,H,UKULELE,P
1689778150526579000,15:49:10.527126,H,UKULELE,P
1689778160528735000,15:49:20.529165,H,UKULELE,P
1689778170530630000,15:49:30.531210,H,UKULELE,P
1689778180533124000,15:49:40.534625,H,UKULELE,P
1689778190536857000,15:49:50.537380,H,UKULELE,P
1689778197491811000,15:49:57.492335,THE_DANCE NP,SPOTIFY,P
1689778200538998000,15:50:00.539613,H,SPOTIFY,P
1689778210541252000,15:50:10.541801,H,SPOTIFY,P
1689778220543399000,15:50:20.543930,H,SPOTIFY,P
1689778230545989000,15:50:30.547893,H,SPOTIFY,P
1689778238162967000,15:50:38.163397,CHANGE_COSTUME,SPOTIFY,P
1689778240549775000,15:50:40.550331,H,SPOTIFY,P
1689778250551885000,15:50:50.552385,H,SPOTIFY,P
1689778260553931000,15:51:00.554460,H,SPOTIFY,P
1689778270556001000,15:51:10.556520,H,SPOTIFY,P
1689778280558077000,15:51:20.558608,H,SPOTIFY,P
1689778290560187000,15:51:30.560831,H,SPOTIFY,P
1689778300562449000,15:51:40.563022,H,SPOTIFY,P
1689778310565026000,15:51:50.565583,H,SPOTIFY,P
1689778320567189000,15:52:00.567781,H,SPOTIFY,P
1689778330569343000,15:52:10.569935,H,SPOTIFY,P
1689778340571540000,15:52:20.572359,H,SPOTIFY,P
1689778350573796000,15:52:30.574147,H,SPOTIFY,P
1689778360575776000,15:52:40.576589,H,SPOTIFY,P
1689778370578278000,15:52:50.579602,H,SPOTIFY,P
1689778380581185000,15:53:00.581807,H,SPOTIFY,P
1689778390583268000,15:53:10.583803,H,SPOTIFY,P
1689778400585123000,15:53:20.585704,H,SPOTIFY,P
1689778410586644000,15:53:30.586995,H,SPOTIFY,P
1689778420588909000,15:53:40.589472,H,SPOTIFY,P
1689778430591124000,15:53:50.591673,H,SPOTIFY,P
1689778440593321000,15:54:00.593892,H,SPOTIFY,P
1689778450596234000,15:54:10.596890,H,SPOTIFY,P
1689778460599204000,15:54:20.599813,H,SPOTIFY,P
1689778463534830000,15:54:23.535379,HOOVERING P,SPOTIFY,P
1689778470602074000,15:54:30.602632,H,DOING_NOTHING,NP
1689778480603355000,15:54:40.603996,H,DOING_NOTHING,NP
1689778490605658000,15:54:50.606322,H,DOING_NOTHING,NP
1689778495787390000,15:54:55.787829,CHANGE_COSTUME,DOING_NOTHING,NP
1689778500607970000,15:55:00.608622,H,DOING_NOTHING,NP
1689778510610234000,15:55:10.611428,H,DOING_NOTHING,NP
1689778520612628000,15:55:20.613430,H,DOING_NOTHING,NP
1689778530614900000,15:55:30.615454,H,DOING_NOTHING,NP
1689778540616197000,15:55:40.616653,H,DOING_NOTHING,NP
1689778550618107000,15:55:50.618569,H,DOING_NOTHING,NP
1689778560619985000,15:56:00.620368,H,DOING_NOTHING,NP
1689778570621752000,15:56:10.622172,H,DOING_NOTHING,NP
1689778580623610000,15:56:20.624432,H,DOING_NOTHING,NP
1689778590388934000,15:56:30.389377,LAUGHING,DOING_NOTHING,NP
1689778590626216000,15:56:30.627279,H,DOING_NOTHING,NP
1689778600628783000,15:56:40.629419,H,DOING_NOTHING,NP
1689778603906349000,15:56:43.906965,PERFORMER_TALK,DOING_NOTHING,NP
1689778610630985000,15:56:50.631579,H,DOING_NOTHING,NP
1689778612241046000,15:56:52.241557,KISS HENRY,DOING_NOTHING,NP
1689778620633931000,15:57:00.634483,H,DOING_NOTHING,NP
1689778630636061000,15:57:10.636676,H,DOING_NOTHING,NP
1689778633521730000,15:57:13.522460,LAUGHING,DOING_NOTHING,NP
1689778640638358000,15:57:20.639103,H,DOING_NOTHING,NP
1689778645209938000,15:57:25.210483,PERFORMER_TALK,DOING_NOTHING,NP
1689778650641621000,15:57:30.642224,H,DOING_NOTHING,NP
1689778660643880000,15:57:40.644506,H,DOING_NOTHING,NP
1689778662251827000,15:57:42.252926,LAUGHING,DOING_NOTHING,NP
1689778670646075000,15:57:50.646623,H,DOING_NOTHING,NP
1689778680648069000,15:58:00.648716,H,DOING_NOTHING,NP
1689778681117561000,15:58:01.117638,LAUGHING,DOING_NOTHING,NP
1689778690650172000,15:58:10.650750,H,DOING_NOTHING,NP
1689778700651365000,15:58:20.651775,H,DOING_NOTHING,NP
1689778710653259000,15:58:30.653674,H,DOING_NOTHING,NP
1689778720655156000,15:58:40.655974,H,DOING_NOTHING,NP
1689778730657431000,15:58:50.657811,H,DOING_NOTHING,NP
1689778740668913000,15:59:00.669473,H,DOING_NOTHING,NP
1689778750670337000,15:59:10.670552,H,DOING_NOTHING,NP
1689778760672205000,15:59:20.673018,H,DOING_NOTHING,NP
1689778770674771000,15:59:30.675815,H,DOING_NOTHING,NP
1689778780677490000,15:59:40.677816,H,DOING_NOTHING,NP
1689778790679513000,15:59:50.680197,H,DOING_NOTHING,NP
1689778800681782000,16:00:00.682933,H,DOING_NOTHING,NP
1689778810685123000,16:00:10.686436,H,DOING_NOTHING,NP
1689778820688748000,16:00:20.689276,H,DOING_NOTHING,NP
1689778830691268000,16:00:30.691822,H,DOING_NOTHING,NP
1689778840693614000,16:00:40.694048,H,DOING_NOTHING,NP
