U_TIME,HUMAN_TIME,MESSAGE,STAGE,P/NP
1689784125243668000,17:28:45.244195,H,GRIEF_EXERCISE,
1689784135245723000,17:28:55.246117,H,GRIEF_EXERCISE,
1689784145246790000,17:29:05.247304,H,GRIEF_EXERCISE,
1689784155248721000,17:29:15.249212,H,GRIEF_EXERCISE,
1689784165250841000,17:29:25.251555,H,GRIEF_EXERCISE,
1689784175252307000,17:29:35.252954,H,GRIEF_EXERCISE,
1689784185254650000,17:29:45.255172,H,GRIEF_EXERCISE,
1689784195256782000,17:29:55.257748,H,RITUAL_DANCE,
1689784205259350000,17:30:05.259869,H,RITUAL_DANCE,
1689784209982586000,17:30:09.983004,CHANGE_COSTUME,RITUAL_DANCE,
1689784215261482000,17:30:15.261942,H,RITUAL_DANCE,
1689784225263347000,17:30:25.263798,H,RITUAL_DANCE,
1689784235265117000,17:30:35.265916,H,RITUAL_DANCE,
1689784245267222000,17:30:45.267523,H,RITUAL_DANCE,
1689784255268977000,17:30:55.269460,H,RITUAL_DANCE,
1689784265270876000,17:31:05.271247,H,RITUAL_DANCE,
1689784275272665000,17:31:15.273153,H,RITUAL_DANCE,
1689784285274697000,17:31:25.275214,H,RITUAL_DANCE,
1689784295276783000,17:31:35.277264,H,RITUAL_DANCE,
1689784305277808000,17:31:45.278384,H,RITUAL_DANCE,
1689784315280112000,17:31:55.280641,H,RITUAL_DANCE,
1689784325282271000,17:32:05.282796,H,RITUAL_DANCE,
1689784335284352000,17:32:15.284862,H,RITUAL_DANCE,
1689784345286296000,17:32:25.286747,H,RITUAL_DANCE,
1689784355288198000,17:32:35.288667,H,RITUAL_DANCE,
1689784365290203000,17:32:45.290695,H,HOOVERING,
1689784375292887000,17:32:55.293715,H,HOOVERING,
1689784385295009000,17:33:05.295401,H,HOOVERING,
1689784395296388000,17:33:15.296916,H,HOOVERING,
1689784395500409000,17:33:15.500671,CHANGE_COSTUME,HOOVERING,
1689784405298145000,17:33:25.298545,H,HOOVERING,
1689784415300049000,17:33:35.300522,H,HOOVERING,
1689784425302654000,17:33:45.303099,H,HOOVERING,
1689784435304754000,17:33:55.305236,H,HOOVERING,
1689784445306841000,17:34:05.307324,H,HOOVERING,
1689784455308917000,17:34:15.309388,H,HOOVERING,
1689784465310061000,17:34:25.310421,H,HOOVERING,
1689784475312373000,17:34:35.312869,H,HOOVERING,
1689784485314973000,17:34:45.315451,H,HOOVERING,
1689784495317036000,17:34:55.317500,H,HOOVERING,
1689784505319052000,17:35:05.319521,H,HOOVERING,
1689784515321100000,17:35:15.321627,H,HOOVERING,
1689784525323212000,17:35:25.323712,H,HOOVERING,
1689784535325850000,17:35:35.326374,H,HOOVERING,
1689784545327984000,17:35:45.328333,H,HOOVERING,
1689784555328837000,17:35:55.329439,H,HOOVERING,
1689784565330915000,17:36:05.331386,H,THE_DANCE,
1689784575332969000,17:36:15.333487,H,THE_DANCE,
1689784585334990000,17:36:25.335524,H,THE_DANCE,
1689784595337066000,17:36:35.337459,H,THE_DANCE,
1689784605338998000,17:36:45.339489,H,THE_DANCE,
1689784615341089000,17:36:55.341582,H,THE_DANCE,
1689784615954975000,17:36:55.955518,REMOVE_COSTUME,THE_DANCE,
1689784625343161000,17:37:05.343635,H,THE_DANCE,
1689784635345257000,17:37:15.345750,H,THE_DANCE,
1689784645347294000,17:37:25.347767,H,THE_DANCE,
1689784655349338000,17:37:35.349841,H,THE_DANCE,
1689784665351382000,17:37:45.351881,H,THE_DANCE,
1689784675353464000,17:37:55.354337,H,THE_DANCE,
1689784685355895000,17:38:05.356412,H,THE_DANCE,
1689784695357954000,17:38:15.358377,H,THE_DANCE,
1689784705372654000,17:38:25.373107,H,THE_DANCE,
1689784715374266000,17:38:35.374789,H,THE_DANCE,
1689784725376382000,17:38:45.376934,H,THE_DANCE,
1689784735377651000,17:38:55.378200,H,THE_DANCE,
1689784745379813000,17:39:05.380868,H,THE_DANCE,
1689784755382365000,17:39:15.382884,H,THE_DANCE,
1689784765385014000,17:39:25.385532,H,THE_DANCE,
1689784775387142000,17:39:35.387651,H,THE_DANCE,
1689784785389058000,17:39:45.389468,H,THE_DANCE,
1689784795390556000,17:39:55.391111,H,THE_DANCE,
1689784805392983000,17:40:05.393422,H,EATING_DRINKING,
1689784815395004000,17:40:15.395526,H,EATING_DRINKING,
1689784825397089000,17:40:25.397434,H,EATING_DRINKING,
1689784831384933000,17:40:31.385306,PUT_ON_COSTUME,EATING_DRINKING,
1689784835398992000,17:40:35.399522,H,EATING_DRINKING,
1689784845401141000,17:40:45.401694,H,EATING_DRINKING,
1689784855403105000,17:40:55.403569,H,EATING_DRINKING,
1689784865405141000,17:41:05.405643,H,EATING_DRINKING,
1689784875407267000,17:41:15.407747,H,EATING_DRINKING,
1689784885409289000,17:41:25.409783,H,EATING_DRINKING,
1689784895411379000,17:41:35.411840,H,EATING_DRINKING,
1689784905413420000,17:41:45.413879,H,EATING_DRINKING,
1689784915415496000,17:41:55.416056,H,EATING_DRINKING,
1689784925417680000,17:42:05.418199,H,EATING_DRINKING,
1689784935419519000,17:42:15.419997,H,EATING_DRINKING,
1689784945421567000,17:42:25.422087,H,EATING_DRINKING,
1689784955423596000,17:42:35.424133,H,EATING_DRINKING,
1689784965425739000,17:42:45.426284,H,EATING_DRINKING,
1689784975427860000,17:42:55.428343,H,EATING_DRINKING,
1689784985429979000,17:43:05.430707,H,EATING_DRINKING,
1689784995432410000,17:43:15.432963,H,EATING_DRINKING,
1689785005434583000,17:43:25.435113,H,EATING_DRINKING,
1689785015435536000,17:43:35.436078,H,EATING_DRINKING,
1689785025437683000,17:43:45.438227,H,THE_DANCE,
1689785035439799000,17:43:55.440305,H,THE_DANCE,
1689785043268606000,17:44:03.269155,CHANGE_COSTUME,THE_DANCE,
1689785045441865000,17:44:05.442310,H,THE_DANCE,
1689785055452155000,17:44:15.452353,H,THE_DANCE,
1689785065453793000,17:44:25.454296,H,THE_DANCE,
1689785075455606000,17:44:35.456097,H,THE_DANCE,
1689785085457659000,17:44:45.458138,H,THE_DANCE,
1689785095460198000,17:44:55.460542,H,THE_DANCE,
1689785105461990000,17:45:05.462444,H,THE_DANCE,
1689785115464064000,17:45:15.464545,H,THE_DANCE,
1689785125466212000,17:45:25.466718,H,THE_DANCE,
1689785135468015000,17:45:35.468471,H,THE_DANCE,
1689785145470015000,17:45:45.470521,H,THE_DANCE,
1689785155472143000,17:45:55.472694,H,THE_DANCE,
1689785165473380000,17:46:05.473916,H,THE_DANCE,
1689785175475553000,17:46:15.476403,H,THE_DANCE,
1689785185477843000,17:46:25.478372,H,THE_DANCE,
1689785195479744000,17:46:35.480043,H,THE_DANCE,
1689785205481857000,17:46:45.482363,H,THE_DANCE,
1689785215484066000,17:46:55.484682,H,THE_DANCE,
1689785225486406000,17:47:05.486880,H,THE_DANCE,
1689785235488311000,17:47:15.488939,H,POEM,
1689785245490374000,17:47:25.490900,H,POEM,
1689785255492515000,17:47:35.492985,H,POEM,
1689785265494537000,17:47:45.494962,H,POEM,
1689785275496741000,17:47:55.497609,H,POEM,
1689785284433524000,17:48:04.433924,CHANGE_COSTUME,POEM,
1689785285499330000,17:48:05.499780,H,POEM,
1689785295501305000,17:48:15.501789,H,POEM,
1689785305502726000,17:48:25.503257,H,POEM,
1689785315504880000,17:48:35.505406,H,POEM,
1689785325506941000,17:48:45.507413,H,POEM,
1689785335509002000,17:48:55.509502,H,POEM,
1689785345510620000,17:49:05.511141,H,POEM,
1689785355512586000,17:49:15.512941,H,POEM,
1689785365514837000,17:49:25.518984,H,POEM,
1689785375521120000,17:49:35.521871,H,POEM,
1689785385524336000,17:49:45.525999,H,POEM,
1689785395527894000,17:49:55.528329,H,POEM,
1689785405530241000,17:50:05.530736,H,POEM,
1689785415533268000,17:50:15.533883,H,POEM,
1689785425535502000,17:50:25.536013,H,POEM,
1689785435537722000,17:50:35.538357,H,POEM,
1689785445541387000,17:50:45.542019,H,POEM,
1689785455544612000,17:50:55.545087,H,POEM,
1689785465547195000,17:51:05.547566,H,POEM,
1689785475549339000,17:51:15.549894,H,POEM,
1689785485551488000,17:51:25.552844,H,POEM,
1689785495554166000,17:51:35.554662,H,UKULELE,
1689785505556363000,17:51:45.557046,H,UKULELE,
1689785515557825000,17:51:55.558002,H,UKULELE,
1689785519376899000,17:51:59.377293,CHANGE_COSTUME,UKULELE,
1689785525558480000,17:52:05.558838,H,UKULELE,
1689785535560315000,17:52:15.561518,H,UKULELE,
1689785545563156000,17:52:25.564241,H,UKULELE,
1689785555565780000,17:52:35.566318,H,UKULELE,
1689785565567964000,17:52:45.568959,H,UKULELE,
1689785575570505000,17:52:55.570957,H,UKULELE,
1689785585572633000,17:53:05.573642,H,UKULELE,
1689785595581209000,17:53:15.581605,H,UKULELE,
1689785605582882000,17:53:25.583379,H,UKULELE,
1689785615584878000,17:53:35.585429,H,UKULELE,
1689785625586991000,17:53:45.587877,H,UKULELE,
1689785635588346000,17:53:55.588785,H,UKULELE,
1689785645590153000,17:54:05.590463,H,UKULELE,
1689785655592019000,17:54:15.592757,H,UKULELE,
1689785665593929000,17:54:25.594457,H,UKULELE,
1689785675596529000,17:54:35.597336,H,UKULELE,
1689785685598931000,17:54:45.599458,H,UKULELE,
1689785689627979000,17:54:49.628831,PERFORMER_TALK,UKULELE,
1689785695601078000,17:54:55.601574,H,UKULELE,
1689785705603119000,17:55:05.603737,H,UKULELE,
1689785715605151000,17:55:15.605478,H,UKULELE,
1689785725607078000,17:55:25.607772,H,UKULELE,
1689785735609487000,17:55:35.610007,H,UKULELE,
1689785745611603000,17:55:45.612145,H,UKULELE,
1689785755613399000,17:55:55.613929,H,UKULELE,
1689785765615488000,17:56:05.615927,H,UKULELE,
1689785775617423000,17:56:15.617726,H,UKULELE,
1689785785619151000,17:56:25.619685,H,UKULELE,
1689785795621241000,17:56:35.621778,H,UKULELE,
1689785805632664000,17:56:45.633138,H,UKULELE,
1689785809119335000,17:56:49.119755,PERFORMER_TALK,UKULELE,
1689785815634509000,17:56:55.635015,H,UKULELE,
1689785825636595000,17:57:05.637090,H,UKULELE,
1689785835638688000,17:57:15.639185,H,SPOTIFY,
1689785845639965000,17:57:25.640421,H,SPOTIFY,
1689785855641229000,17:57:35.641715,H,SPOTIFY,
1689785865643300000,17:57:45.643786,H,SPOTIFY,
1689785875645036000,17:57:55.645493,H,SPOTIFY,
1689785885646247000,17:58:05.646686,H,SPOTIFY,
1689785895648083000,17:58:15.649022,H,SPOTIFY,
1689785905650586000,17:58:25.651350,H,SPOTIFY,
1689785915652920000,17:58:35.653351,H,SPOTIFY,
1689785925654704000,17:58:45.655025,H,SPOTIFY,
1689785935656502000,17:58:55.657003,H,SPOTIFY,
1689785945658552000,17:59:05.659038,H,SPOTIFY,
1689785955660620000,17:59:15.661081,H,SPOTIFY,
1689785965662659000,17:59:25.663136,H,SPOTIFY,
1689785975664814000,17:59:35.665546,H,SPOTIFY,
1689785985667241000,17:59:45.667752,H,SPOTIFY,
1689785995669402000,17:59:55.669934,H,SPOTIFY,
1689786005671483000,18:00:05.672165,H,SPOTIFY,
1689786015673654000,18:00:15.674154,H,SPOTIFY,
1689786025674879000,18:00:25.675366,H,SPOTIFY,
1689786035676965000,18:00:35.677456,H,SPOTIFY,
1689786045678966000,18:00:45.679364,H,DOING_NOTHING,
1689786055680388000,18:00:55.681328,H,DOING_NOTHING,
1689786060915586000,18:01:00.916148,REMOVE_COSTUME,DOING_NOTHING,
1689786065682872000,18:01:05.683390,H,DOING_NOTHING,
1689786075684902000,18:01:15.685284,H,DOING_NOTHING,
1689786085686137000,18:01:25.686681,H,DOING_NOTHING,
1689786095688308000,18:01:35.688813,H,DOING_NOTHING,
1689786105690335000,18:01:45.690872,H,DOING_NOTHING,
1689786115692533000,18:01:55.693471,H,DOING_NOTHING,
1689786125694366000,18:02:05.694572,H,DOING_NOTHING,
1689786135695981000,18:02:15.696527,H,DOING_NOTHING,
1689786145698149000,18:02:25.698630,H,DOING_NOTHING,
1689786155699745000,18:02:35.700523,H,DOING_NOTHING,
1689786165702112000,18:02:45.702646,H,DOING_NOTHING,
1689786175703874000,18:02:55.704365,H,DOING_NOTHING,
1689786185705900000,18:03:05.708151,H,DOING_NOTHING,
1689786195712008000,18:03:15.712565,H,DOING_NOTHING,
1689786205714398000,18:03:25.715492,H,DOING_NOTHING,
1689786215717453000,18:03:35.718357,H,DOING_NOTHING,
1689786225719765000,18:03:45.720129,H,DOING_NOTHING,
1689786235722509000,18:03:55.723199,H,DOING_NOTHING,
1689786245724769000,18:04:05.725069,H,DOING_NOTHING,
1689786255726629000,18:04:15.727457,H,DOING_NOTHING,
1689786265729209000,18:04:25.729571,H,DOING_NOTHING,
1689786275731401000,18:04:35.731702,H,DOING_NOTHING,
1689786285733831000,18:04:45.734477,H,DOING_NOTHING,
1689786295737438000,18:04:55.738476,H,DOING_NOTHING,
1689786305739135000,18:05:05.739298,H,DOING_NOTHING,
1689786315739630000,18:05:15.739948,H,DOING_NOTHING,
1689786325741538000,18:05:25.742130,H,DOING_NOTHING,
1689786335743219000,18:05:35.743564,H,DOING_NOTHING,
1689786345745634000,18:05:45.746063,H,DOING_NOTHING,
1689786355748103000,18:05:55.748650,H,DOING_NOTHING,
1689786365750301000,18:06:05.750664,H,DOING_NOTHING,
1689786375752341000,18:06:15.752842,H,DOING_NOTHING,
1689786385754437000,18:06:25.754808,H,DOING_NOTHING,
1689786395756817000,18:06:35.757342,H,DOING_NOTHING,
1689786405758873000,18:06:45.759182,H,DOING_NOTHING,
1689786415760693000,18:06:55.761898,H,DOING_NOTHING,
1689786425762680000,18:07:05.763000,H,DOING_NOTHING,
1689786435764858000,18:07:15.765532,H,DOING_NOTHING,
1689786445767153000,18:07:25.767536,H,DOING_NOTHING,
1689786455769000000,18:07:35.769313,H,DOING_NOTHING,
1689786465770829000,18:07:45.771204,H,DOING_NOTHING,
1689786475772588000,18:07:55.773245,H,DOING_NOTHING,
1689786485774726000,18:08:05.774931,H,DOING_NOTHING,
1689786495776392000,18:08:15.776576,H,DOING_NOTHING,
1689786505778361000,18:08:25.778716,H,DOING_NOTHING,
1689786515780241000,18:08:35.780559,H,DOING_NOTHING,
1689786525782369000,18:08:45.782694,H,DOING_NOTHING,
1689786535784567000,18:08:55.784946,H,DOING_NOTHING,
1689786545786376000,18:09:05.786700,H,DOING_NOTHING,
1689786555787635000,18:09:15.788140,H,DOING_NOTHING,
1689786565789717000,18:09:25.790546,H,DOING_NOTHING,
1689786575791583000,18:09:35.792089,H,DOING_NOTHING,
1689786585793665000,18:09:45.794020,H,DOING_NOTHING,
1689786595795722000,18:09:55.796242,H,DOING_NOTHING,
1689786605798524000,18:10:05.798848,H,DOING_NOTHING,
1689786615801764000,18:10:15.802368,H,DOING_NOTHING,
1689786625804352000,18:10:25.804703,H,DOING_NOTHING,
1689786635805819000,18:10:35.806177,H,DOING_NOTHING,
1689786645808101000,18:10:45.808358,H,DOING_NOTHING,
1689786655810002000,18:10:55.810633,H,DOING_NOTHING,
1689786665811980000,18:11:05.812624,H,DOING_NOTHING,
1689786675815349000,18:11:15.815877,H,DOING_NOTHING,
1689786685818503000,18:11:25.819015,H,DOING_NOTHING,
1689786695820965000,18:11:35.821422,H,DOING_NOTHING,
1689786705824049000,18:11:45.824548,H,DOING_NOTHING,
1689786715826327000,18:11:55.826651,H,DOING_NOTHING,
1689786725828497000,18:12:05.828980,H,DOING_NOTHING,
1689786735830598000,18:12:15.831347,H,DOING_NOTHING,
1689786745833127000,18:12:25.833626,H,DOING_NOTHING,
1689786755836929000,18:12:35.837820,H,DOING_NOTHING,
1689786765840865000,18:12:45.841618,H,DOING_NOTHING,
1689786775842784000,18:12:55.843335,H,DOING_NOTHING,
1689786785845204000,18:13:05.845526,H,DOING_NOTHING,
1689786795848189000,18:13:15.848758,H,DOING_NOTHING,
1689786805850997000,18:13:25.851911,H,DOING_NOTHING,
1689786815854685000,18:13:35.855499,H,DOING_NOTHING,
1689786825857790000,18:13:45.859203,H,DOING_NOTHING,
1689786835860934000,18:13:55.861910,H,DOING_NOTHING,
1689786845862628000,18:14:05.863120,H,DOING_NOTHING,
1689786855863863000,18:14:15.864318,H,DOING_NOTHING,
1689786865866035000,18:14:25.866621,H,DOING_NOTHING,
1689786875868889000,18:14:35.869415,H,DOING_NOTHING,
1689786885871461000,18:14:45.871702,H,DOING_NOTHING,
