U_TIME,HUMAN_TIME,MESSAGE,STAGE,P/NP
1690309477411238000,19:24:37.412667,H,SPOTIFY,NP
1690309487413890000,19:24:47.414521,H,GRIEF_EXERCISE,P
1690309497415786000,19:24:57.416337,H,GRIEF_EXERCISE,P
1690309506432415000,19:25:06.432795,CHANGE_COSTUME,GRIEF_EXERCISE,P
1690309507417981000,19:25:07.419410,H,GRIEF_EXERCISE,P
1690309517420865000,19:25:17.421554,H,GRIEF_EXERCISE,P
1690309527423109000,19:25:27.423773,H,GRIEF_EXERCISE,P
1690309537424658000,19:25:37.425066,H,GRIEF_EXERCISE,P
1690309547426450000,19:25:47.427107,H,GRIEF_EXERCISE,P
1690309557428731000,19:25:57.429440,H,GRIEF_EXERCISE,P
1690309567431758000,19:26:07.432129,H,GRIEF_EXERCISE,P
1690309577433382000,19:26:17.433631,H,GRIEF_EXERCISE,P
1690309587435064000,19:26:27.435712,H,GRIEF_EXERCISE,P
1690309597437406000,19:26:37.438066,H,GRIEF_EXERCISE,P
1690309607439630000,19:26:47.440298,H,GRIEF_EXERCISE,P
1690309617441827000,19:26:57.442492,H,GRIEF_EXERCISE,P
1690309627444040000,19:27:07.444712,H,GRIEF_EXERCISE,P
1690309637446298000,19:27:17.446968,H,GRIEF_EXERCISE,P
1690309647448546000,19:27:27.449560,H,GRIEF_EXERCISE,P
1690309657451097000,19:27:37.451688,H,GRIEF_EXERCISE,P
1690309667453037000,19:27:47.453712,H,GRIEF_EXERCISE,P
1690309677455265000,19:27:57.455896,H,GRIEF_EXERCISE,P
1690309687457160000,19:28:07.457681,H,GRIEF_EXERCISE,P
1690309697459070000,19:28:17.459746,H,GRIEF_EXERCISE,P
1690309707461391000,19:28:27.462071,H,GRIEF_EXERCISE,P
1690309717463644000,19:28:37.464628,H,GRIEF_EXERCISE,P
1690309727465593000,19:28:47.466477,H,GRIEF_EXERCISE,P
1690309737468054000,19:28:57.468686,H,GRIEF_EXERCISE,P
1690309747470249000,19:29:07.470908,H,GRIEF_EXERCISE,P
1690309757472442000,19:29:17.473103,H,GRIEF_EXERCISE,P
1690309767473886000,19:29:27.474380,H,HOOVERING,NP
1690309777475177000,19:29:37.476209,H,HOOVERING,NP
1690309777929828000,19:29:37.930863,PUT_ON_COSTUME,HOOVERING,NP
1690309787490047000,19:29:47.490466,H,HOOVERING,NP
1690309797490994000,19:29:57.491634,H,HOOVERING,NP
1690309807493115000,19:30:07.493807,H,HOOVERING,NP
1690309817495461000,19:30:17.496098,H,HOOVERING,NP
1690309827497635000,19:30:27.498323,H,HOOVERING,NP
1690309837499888000,19:30:37.500483,H,HOOVERING,NP
1690309847501373000,19:30:47.501982,H,HOOVERING,NP
1690309857503565000,19:30:57.504170,H,HOOVERING,NP
1690309867505526000,19:31:07.506033,H,HOOVERING,NP
1690309877507081000,19:31:17.507847,H,HOOVERING,NP
1690309887508554000,19:31:27.509133,H,HOOVERING,NP
1690309896964591000,19:31:36.965526,touch henry mounth,HOOVERING,NP
1690309897510730000,19:31:37.511237,H,HOOVERING,NP
1690309907512757000,19:31:47.513452,H,HOOVERING,NP
1690309917514013000,19:31:57.514760,H,EATING_DRINKING,P
1690309927516306000,19:32:07.517316,H,EATING_DRINKING,P
1690309937518925000,19:32:17.519606,H,EATING_DRINKING,P
1690309946364233000,19:32:26.364660,CHANGE_COSTUME,EATING_DRINKING,P
1690309947520233000,19:32:27.520678,H,EATING_DRINKING,P
1690309957522141000,19:32:37.522808,H,EATING_DRINKING,P
1690309967524319000,19:32:47.525228,H,EATING_DRINKING,P
1690309977526803000,19:32:57.527450,H,EATING_DRINKING,P
1690309987528649000,19:33:07.529744,H,EATING_DRINKING,P
1690309997531305000,19:33:17.531985,H,EATING_DRINKING,P
1690310007533473000,19:33:27.533850,H,EATING_DRINKING,P
1690310017535324000,19:33:37.536002,H,EATING_DRINKING,P
1690310027537132000,19:33:47.538168,H,EATING_DRINKING,P
1690310037539836000,19:33:57.540485,H,EATING_DRINKING,P
1690310047542043000,19:34:07.542708,H,EATING_DRINKING,P
1690310057544221000,19:34:17.544797,H,EATING_DRINKING,P
1690310067546462000,19:34:27.547039,H,EATING_DRINKING,P
1690310077548639000,19:34:37.549649,H,EATING_DRINKING,P
1690310087551139000,19:34:47.551791,H,EATING_DRINKING,P
1690310097552195000,19:34:57.552847,H,EATING_DRINKING,P
1690310107553613000,19:35:07.554261,H,EATING_DRINKING,P
1690310117555801000,19:35:17.556455,H,EATING_DRINKING,P
1690310127558000000,19:35:27.558662,H,EATING_DRINKING,P
1690310137560256000,19:35:37.560766,H,EATING_DRINKING,P
1690310147562305000,19:35:47.562959,H,UKULELE,P
1690310157564602000,19:35:57.565239,H,UKULELE,P
1690310161933536000,19:36:01.934186,CHANGE_COSTUME,UKULELE,P
1690310167578424000,19:36:07.578832,H,UKULELE,P
1690310177579477000,19:36:17.579993,H,UKULELE,P
1690310187581328000,19:36:27.581984,H,UKULELE,P
1690310197583383000,19:36:37.584066,H,UKULELE,P
1690310207585735000,19:36:47.586396,H,UKULELE,P
1690310217588007000,19:36:57.588679,H,UKULELE,P
1690310221865213000,19:37:01.865780,PERFORMER_TALK,UKULELE,P
1690310227590272000,19:37:07.590950,H,UKULELE,P
1690310237591472000,19:37:17.592094,H,UKULELE,P
1690310247593511000,19:37:27.594078,H,UKULELE,P
1690310257595366000,19:37:37.596221,H,UKULELE,P
1690310267597666000,19:37:47.598335,H,UKULELE,P
1690310277599766000,19:37:57.600416,H,UKULELE,P
1690310287601854000,19:38:07.602471,H,UKULELE,P
1690310297603928000,19:38:17.604600,H,UKULELE,P
1690310307606184000,19:38:27.606850,H,UKULELE,P
1690310317608421000,19:38:37.609105,H,UKULELE,P
1690310327610649000,19:38:47.611328,H,UKULELE,P
1690310337612867000,19:38:57.613565,H,UKULELE,P
1690310347615111000,19:39:07.615886,H,UKULELE,P
1690310357617406000,19:39:17.618154,H,UKULELE,P
1690310367619513000,19:39:27.619982,H,UKULELE,P
1690310377620770000,19:39:37.621338,H,RITUAL_DANCE,NP
1690310387622855000,19:39:47.623536,H,RITUAL_DANCE,NP
1690310397624165000,19:39:57.624805,H,RITUAL_DANCE,NP
1690310404955361000,19:40:04.955869,CHANGE_COSTUME,RITUAL_DANCE,NP
1690310407626205000,19:40:07.626637,H,RITUAL_DANCE,NP
1690310417627984000,19:40:17.628557,H,RITUAL_DANCE,NP
1690310427630084000,19:40:27.630713,H,RITUAL_DANCE,NP
1690310437632257000,19:40:37.632921,H,RITUAL_DANCE,NP
1690310447634482000,19:40:47.635149,H,RITUAL_DANCE,NP
1690310457636685000,19:40:57.637335,H,RITUAL_DANCE,NP
1690310467638937000,19:41:07.640243,H,RITUAL_DANCE,NP
1690310477650910000,19:41:17.651389,H,RITUAL_DANCE,NP
1690310487652730000,19:41:27.653227,H,RITUAL_DANCE,NP
1690310497654190000,19:41:37.654655,H,RITUAL_DANCE,NP
1690310507656166000,19:41:47.657162,H,RITUAL_DANCE,NP
1690310517658709000,19:41:57.659376,H,RITUAL_DANCE,NP
1690310527660281000,19:42:07.661134,H,RITUAL_DANCE,NP
1690310537662647000,19:42:17.663340,H,RITUAL_DANCE,NP
1690310547664954000,19:42:27.665604,H,RITUAL_DANCE,NP
1690310557666134000,19:42:37.667147,H,RITUAL_DANCE,NP
1690310567668709000,19:42:47.669701,H,RITUAL_DANCE,NP
1690310577671308000,19:42:57.671979,H,RITUAL_DANCE,NP
1690310587673548000,19:43:07.674206,H,RITUAL_DANCE,NP
1690310597675121000,19:43:17.675569,H,RITUAL_DANCE,NP
1690310607676983000,19:43:27.677612,H,RITUAL_DANCE,NP
1690310617679209000,19:43:37.679895,H,PLANT_CARE,P
1690310627681551000,19:43:47.682139,H,PLANT_CARE,P
1690310637683688000,19:43:57.684047,H,PLANT_CARE,P
1690310646982235000,19:44:06.983093,CHANGE_COSTUME,PLANT_CARE,P
1690310647685383000,19:44:07.685858,H,PLANT_CARE,P
1690310657687377000,19:44:17.688073,H,PLANT_CARE,P
1690310667689675000,19:44:27.690240,H,PLANT_CARE,P
1690310677691763000,19:44:37.692447,H,PLANT_CARE,P
1690310687693672000,19:44:47.694688,H,PLANT_CARE,P
1690310697696254000,19:44:57.696864,H,PLANT_CARE,P
1690310707698471000,19:45:07.699158,H,PLANT_CARE,P
1690310711681392000,19:45:11.682003,GUEST AT NEUROLIVE ROW JUST LEFT ,PLANT_CARE,P
1690310717700802000,19:45:17.701466,H,PLANT_CARE,P
1690310727703089000,19:45:27.703760,H,PLANT_CARE,P
1690310737705317000,19:45:37.705994,H,PLANT_CARE,P
1690310747707554000,19:45:47.708215,H,PLANT_CARE,P
1690310757709763000,19:45:57.710397,H,PLANT_CARE,P
1690310767711899000,19:46:07.712747,H,PLANT_CARE,P
1690310777714306000,19:46:17.714980,H,PLANT_CARE,P
1690310787716552000,19:46:27.717212,H,PLANT_CARE,P
1690310797728532000,19:46:37.728948,H,PLANT_CARE,P
1690310807729613000,19:46:47.730381,H,PLANT_CARE,P
1690310817731984000,19:46:57.732624,H,PLANT_CARE,P
1690310827734295000,19:47:07.734915,H,PLANT_CARE,P
1690310837736466000,19:47:17.737121,H,PLANT_CARE,P
1690310847737697000,19:47:27.738164,H,DOING_NOTHING,P
1690310857739241000,19:47:37.740395,H,DOING_NOTHING,P
1690310867741823000,19:47:47.742520,H,DOING_NOTHING,P
1690310877744219000,19:47:57.744876,H,DOING_NOTHING,P
1690310887746438000,19:48:07.747425,H,DOING_NOTHING,P
1690310897748974000,19:48:17.749628,H,DOING_NOTHING,P
1690310907750458000,19:48:27.751101,H,DOING_NOTHING,P
1690310917752750000,19:48:37.753417,H,DOING_NOTHING,P
1690310927755136000,19:48:47.755765,H,DOING_NOTHING,P
1690310937757311000,19:48:57.757985,H,DOING_NOTHING,P
1690310947759036000,19:49:07.759704,H,DOING_NOTHING,P
1690310957761203000,19:49:17.761823,H,THE_DANCE,NP
1690310967763417000,19:49:27.764002,H,THE_DANCE,NP
1690310976779294000,19:49:36.780145,CHANGE_COSTUME,THE_DANCE,NP
1690310977765563000,19:49:37.765971,H,THE_DANCE,NP
1690310985826816000,19:49:45.827608,CHANGE_COSTUME,THE_DANCE,NP
1690310987766774000,19:49:47.767045,H,THE_DANCE,NP
1690310997768527000,19:49:57.769537,H,THE_DANCE,NP
1690311007771157000,19:50:07.771840,H,THE_DANCE,NP
1690311017773398000,19:50:17.774068,H,THE_DANCE,NP
1690311027775255000,19:50:27.775766,H,THE_DANCE,NP
1690311037777184000,19:50:37.777842,H,THE_DANCE,NP
1690311047779390000,19:50:47.780096,H,THE_DANCE,NP
1690311057781649000,19:50:57.782303,H,THE_DANCE,NP
1690311067783983000,19:51:07.784655,H,THE_DANCE,NP
1690311077786152000,19:51:17.786755,H,THE_DANCE,NP
1690311087788276000,19:51:27.788804,H,THE_DANCE,NP
1690311097790315000,19:51:37.790958,H,THE_DANCE,NP
1690311107792336000,19:51:47.792790,H,THE_DANCE,NP
1690311117794157000,19:51:57.794739,H,THE_DANCE,NP
1690311127796367000,19:52:07.797051,H,THE_DANCE,NP
1690311137798631000,19:52:17.799235,H,THE_DANCE,NP
1690311147800650000,19:52:27.801065,H,THE_DANCE,NP
1690311157802483000,19:52:37.803069,H,THE_DANCE,NP
1690311167804582000,19:52:47.805173,H,THE_DANCE,NP
1690311177806719000,19:52:57.807867,H,THE_DANCE,NP
1690311187809090000,19:53:07.809767,H,THE_DANCE,NP
1690311197811352000,19:53:17.812041,H,THE_DANCE,NP
1690311207813639000,19:53:27.814311,H,THE_DANCE,NP
1690311217815824000,19:53:37.816456,H,THE_DANCE,NP
1690311227817863000,19:53:47.818442,H,THE_DANCE,NP
1690311237819871000,19:53:57.820500,H,THE_DANCE,NP
1690311247822008000,19:54:07.822585,H,POEM,NP
1690311257823987000,19:54:17.824409,H,POEM,NP
1690311267825836000,19:54:27.826851,H,POEM,NP
1690311277828391000,19:54:37.829057,H,POEM,NP
1690311287829940000,19:54:47.830421,H,POEM,NP
1690311297831953000,19:54:57.832574,H,POEM,NP
1690311307834149000,19:55:07.834857,H,POEM,NP
1690311317836344000,19:55:17.836924,H,POEM,NP
1690311327855091000,19:55:27.855471,H,POEM,NP
1690311337856838000,19:55:37.857313,H,POEM,NP
1690311347858861000,19:55:47.859865,H,POEM,NP
1690311357860904000,19:55:57.861578,H,POEM,NP
1690311367863000000,19:56:07.863447,H,POEM,NP
1690311377864868000,19:56:17.865290,H,POEM,NP
1690311387866664000,19:56:27.867088,H,POEM,NP
1690311397868585000,19:56:37.869197,H,POEM,NP
1690311407870742000,19:56:47.871320,H,POEM,NP
1690311417871932000,19:56:57.872595,H,POEM,NP
1690311427873125000,19:57:07.873800,H,POEM,NP
1690311437875356000,19:57:17.876014,H,POEM,NP
1690311447876859000,19:57:27.877367,H,POEM,NP
1690311457878752000,19:57:37.879347,H,POEM,NP
1690311467880930000,19:57:47.881596,H,POEM,NP
1690311477883145000,19:57:57.883775,H,POEM,NP
1690311487885186000,19:58:07.885703,H,POEM,NP
1690311493706980000,19:58:13.708216,CHANGE_COSTUME,THE_DANCE,P
1690311497887084000,19:58:17.887561,H,THE_DANCE,P
1690311507889109000,19:58:27.889757,H,THE_DANCE,P
1690311517891286000,19:58:37.891949,H,THE_DANCE,P
1690311527892969000,19:58:47.893620,H,THE_DANCE,P
1690311537895206000,19:58:57.895793,H,THE_DANCE,P
1690311547897051000,19:59:07.897698,H,THE_DANCE,P
1690311557899246000,19:59:17.899910,H,THE_DANCE,P
1690311567901315000,19:59:27.901777,H,THE_DANCE,P
1690311577903214000,19:59:37.903872,H,THE_DANCE,P
1690311587905426000,19:59:47.906087,H,THE_DANCE,P
1690311597907034000,19:59:57.907694,H,THE_DANCE,P
1690311607909101000,20:00:07.909540,H,THE_DANCE,P
1690311617911013000,20:00:17.911654,H,THE_DANCE,P
1690311627913588000,20:00:27.914245,H,THE_DANCE,P
1690311637915827000,20:00:37.916465,H,THE_DANCE,P
1690311647917975000,20:00:47.918894,H,THE_DANCE,P
1690311657920487000,20:00:57.921180,H,THE_DANCE,P
1690311667922729000,20:01:07.923411,H,THE_DANCE,P
1690311677924603000,20:01:17.925184,H,THE_DANCE,P
1690311687926581000,20:01:27.927121,H,THE_DANCE,P
1690311697928550000,20:01:37.929534,H,THE_DANCE,P
1690311707931057000,20:01:47.931608,H,THE_DANCE,P
1690311717940452000,20:01:57.940942,H,THE_DANCE,P
1690311727942358000,20:02:07.943003,H,THE_DANCE,P
1690311737944554000,20:02:17.945570,H,THE_DANCE,P
1690311747947134000,20:02:27.947799,H,THE_DANCE,P
1690311757949367000,20:02:37.950058,H,THE_DANCE,P
1690311767951630000,20:02:47.952290,H,THE_DANCE,P
1690311777953813000,20:02:57.954440,H,THE_DANCE,P
1690311787955378000,20:03:07.955941,H,THE_DANCE,P
1690311797957117000,20:03:17.957529,H,THE_DANCE,P
1690311806804972000,20:03:26.805467,BALANCE,THE_DANCE,P
1690311807958933000,20:03:27.959639,H,THE_DANCE,P
1690311817961160000,20:03:37.961829,H,THE_DANCE,P
1690311827963373000,20:03:47.964002,H,THE_DANCE,P
1690311837964581000,20:03:57.965066,H,THE_DANCE,P
1690311847966472000,20:04:07.967456,H,THE_DANCE,P
1690311857969056000,20:04:17.969977,H,THE_DANCE,P
1690311867971458000,20:04:27.972106,H,THE_DANCE,P
1690311877973640000,20:04:37.974782,H,THE_DANCE,P
1690311882537772000,20:04:42.538427,DONE,THE_DANCE,P
1690311887976307000,20:04:47.976917,H,THE_DANCE,P
1690311897978466000,20:04:57.979141,H,THE_DANCE,P
1690311907980699000,20:05:07.981359,H,THE_DANCE,P
